key,site,transect,img_name,MDS1,MDS2,richness,Shannon,Simpson,Pielou,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
3_3,3,3,2022_9_29_10-54-18_144.jpg,0.679666662,-0.562069687,7,1.161771354,0.5608,0.597032373,22,4,0,6,2,0,2,0,0,0,0,62,0,2,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_120.jpg,0.330593356,0.424702148,7,1.739337268,0.8032,0.893842539,28,6,2,12,0,0,24,0,0,0,0,10,0,18,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_72.jpg,0.253815005,-0.073280818,9,1.93640336,0.822091444,0.881295148,16,6,2,4,0,0,14,0,0,8,8,30,0,6,0,0,0,2
3_3,3,3,2022_9_29_10-54-18_56.jpg,0.350712465,0.454123955,8,1.912191056,0.837984173,0.919569518,12,2,16,14,6,0,22,0,0,0,0,6,0,20,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_40.jpg,0.65635969,-0.237074974,6,1.310417403,0.6448,0.731357878,16,0,2,0,0,0,6,0,0,4,0,54,0,18,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_112.jpg,0.414967396,-0.07304511,8,1.863212332,0.816,0.89601573,14,18,2,10,8,0,8,0,0,0,0,32,0,8,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_64.jpg,0.706956183,-0.38317129,6,1.237000207,0.604914934,0.690382961,16,0,2,8,2,0,10,0,0,0,0,54,0,0,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_224.jpg,0.919424689,-0.589028394,5,0.744433959,0.3515202,0.462542825,0,0,0,2,6,0,2,0,0,0,0,78,0,10,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_152.jpg,0.381354558,0.293000339,6,1.565237819,0.7392,0.87357586,44,14,0,6,0,0,10,0,0,0,0,14,0,12,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_208.jpg,0.596435862,-0.212221966,7,1.376525813,0.6256,0.707394333,4,4,0,10,0,0,6,0,0,0,4,58,0,14,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_232.jpg,1.016372452,-0.965812661,2,0.098039113,0.0392,0.141440543,0,0,0,0,0,0,2,0,0,0,0,98,0,0,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_248.jpg,0.112562714,0.048610549,8,1.967035223,0.847980008,0.945943987,22,12,6,16,0,0,4,0,0,10,0,18,0,10,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_160.jpg,0.550559957,-0.655278633,4,1.14317167,0.6584,0.824624049,30,24,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_216.jpg,0.711556744,-0.630366558,6,1.086140037,0.516451479,0.606186297,6,10,0,2,12,0,0,0,0,0,0,66,0,2,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_240.jpg,0.750436059,-0.769639439,5,0.592549784,0.259058726,0.368171881,0,6,0,0,0,0,2,0,0,0,2,84,0,4,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_136.jpg,0.767200332,-0.240954754,5,1.13456859,0.5712,0.704947101,10,0,0,0,0,0,12,0,0,0,2,62,0,14,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_32.jpg,0.768360537,-0.67590077,7,0.89488556,0.3816,0.459880206,6,2,0,0,6,0,2,0,0,2,0,78,0,4,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_104.jpg,0.599032068,-0.376282055,6,1.459106989,0.6824,0.814343116,10,10,0,8,12,0,8,0,0,0,0,52,0,0,0,0,0,0
3_3,3,3,2022_9_29_10-54-18_96.jpg,0.60814052,-0.554682547,7,1.039112104,0.4632,0.533997988,2,6,2,10,0,0,6,0,0,0,0,72,0,2,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_344.jpg,0.815545159,-0.532079086,6,1.121341757,0.556423611,0.625832751,0,4,2,0,20,0,8,0,0,0,0,60,0,2,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_24.jpg,0.370704868,0.125803818,7,1.598154289,0.729904207,0.82128884,15,45,0,6,7,0,9,0,0,0,0,13,0,3,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_400.jpg,-0.06404831,0.729333611,8,1.298370943,0.605,0.62438444,7,59,0,9,0,0,2,0,0,1,3,1,0,18,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_384.jpg,0.531073633,-0.418366511,7,1.394248618,0.695,0.716502054,26,17,0,0,0,0,0,1,0,1,3,45,0,7,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_144.jpg,0.23416442,0.171943073,8,1.865565435,0.828776042,0.897147334,8,23,4,20,0,0,12,0,0,0,1,18,0,10,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_416.jpg,0.620327569,-0.749017108,4,0.870554476,0.4786,0.627972313,14,16,0,0,0,0,0,0,0,1,0,69,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_168.jpg,-0.244257295,0.734094339,7,1.442666852,0.703248646,0.741384104,4,29,5,42,0,0,14,0,0,0,2,0,0,2,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_304.jpg,0.140036901,0.425317969,10,1.847479125,0.793402778,0.802349989,2,14,7,34,3,0,20,0,0,0,2,7,0,6,1,0,0,0
4_1,4,1,2022_10_10_09-46-57_120.jpg,0.508183407,-0.38186501,7,1.376021881,0.644219978,0.707135364,7,21,0,4,2,0,6,0,0,0,0,54,0,5,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_368.jpg,0.38867964,0.370830456,8,1.734601244,0.785205654,0.834166871,33,15,4,1,10,0,23,0,0,0,0,6,0,5,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_392.jpg,0.624278962,-0.492533094,4,1.066922542,0.609,0.76962193,2,16,0,0,0,0,29,0,0,0,0,53,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_264.jpg,0.016029305,0.591897471,6,1.535506317,0.759114583,0.856982393,5,30,2,27,0,0,11,0,0,0,0,0,0,21,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_248.jpg,0.653405652,-0.43298424,5,1.161854818,0.6286,0.721900987,3,8,0,0,0,0,40,0,0,0,4,45,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_328.jpg,0.429083062,-0.288562516,8,1.535240653,0.711720227,0.738294692,9,22,4,3,0,0,9,0,0,0,1,42,0,2,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_240.jpg,0.418255395,-0.297830508,7,1.395142514,0.691640652,0.716961425,10,40,0,1,0,0,7,0,0,0,1,30,0,4,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_80.jpg,0.289344859,0.341747542,9,1.83590876,0.8018,0.835558085,10,11,1,35,5,0,8,0,0,0,0,11,0,18,1,0,0,0
4_1,4,1,2022_10_10_09-46-57_176.jpg,-0.253123102,0.720053142,8,1.507221587,0.7276,0.72482037,10,34,5,36,0,0,12,0,0,1,0,0,0,1,1,0,0,0
4_1,4,1,2022_10_10_09-46-57_424.jpg,0.498421836,-0.184585843,10,1.79956974,0.787588505,0.781543208,8,18,2,1,13,0,12,0,0,0,1,36,0,6,0,0,1,2
4_1,4,1,2022_10_10_09-46-57_448.jpg,0.486069679,-0.329250756,6,1.375067896,0.7004,0.767440005,11,19,0,1,0,0,22,0,0,2,0,45,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_224.jpg,0.602927864,-0.442422853,7,1.118735921,0.515865728,0.574916535,4,9,0,1,0,0,11,0,0,0,1,67,0,6,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_408.jpg,0.431531493,-0.540068191,8,1.362005544,0.694016367,0.654986215,22,28,1,0,0,0,2,0,0,2,1,40,0,1,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_464.jpg,0.695351598,-0.551047253,4,0.95290671,0.541,0.687376893,2,9,0,0,0,0,28,0,0,0,0,61,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_480.jpg,0.513018565,-0.430155077,5,1.224966046,0.6706,0.761114198,4,30,0,0,0,0,21,0,0,1,0,44,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_336.jpg,0.554610514,-0.274444371,7,1.558667953,0.739483549,0.800996877,24,14,0,0,7,0,8,0,0,0,1,40,0,4,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_184.jpg,-0.038226099,0.493699913,9,1.790997925,0.7918,0.815118283,33,25,5,12,1,0,11,0,0,2,3,0,0,8,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_16.jpg,0.5492653,-0.254407421,8,1.45481254,0.6854,0.699616946,0,10,2,28,2,0,5,2,0,0,0,47,0,4,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_488.jpg,0.532729321,-0.563631289,4,1.116450722,0.6146,0.80534896,9,30,0,0,0,0,8,0,0,0,0,53,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_32.jpg,0.4250644,-0.091664519,7,1.640465705,0.7576,0.843032607,6,17,2,13,0,0,7,0,0,0,0,41,0,14,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_8.jpg,0.530804752,-0.321075298,8,1.666283441,0.7572,0.801312952,8,14,8,13,13,0,1,0,0,0,0,42,0,1,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_56.jpg,0.643002099,-0.309750368,7,1.505516804,0.6776,0.77368259,10,5,0,6,13,0,7,0,0,0,0,53,0,6,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_136.jpg,0.070251286,0.381764535,8,1.864443959,0.817414149,0.896608018,12,23,2,10,8,0,10,0,0,0,4,0,0,4,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_216.jpg,-0.296083556,0.595888378,7,1.538218432,0.740944802,0.790487902,18,38,0,26,0,0,7,0,0,6,1,0,0,3,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_128.jpg,-0.35915667,0.804461061,7,1.105730812,0.5374,0.568233231,4,22,0,1,0,0,64,0,0,4,2,0,0,3,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_96.jpg,0.293211186,0.104383745,8,1.79665497,0.803819444,0.864008405,10,31,2,15,4,0,13,0,0,0,0,18,0,3,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_280.jpg,0.491820003,0.030463389,8,1.892665481,0.8318,0.910179701,2,13,10,11,26,0,4,0,0,0,0,20,0,14,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_360.jpg,0.65440779,-0.29541134,10,1.697968903,0.750127538,0.737418525,15,4,7,1,18,0,8,0,0,0,2,42,0,1,0,0,1,1
4_1,4,1,2022_10_10_09-46-57_296.jpg,-0.01829629,0.588839075,7,1.644143805,0.779773157,0.844922776,3,21,2,28,0,0,21,0,0,0,4,0,0,13,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_320.jpg,0.574762871,-0.630879544,5,1.216493974,0.645772595,0.755850204,22,20,0,0,3,0,0,0,0,0,3,50,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_456.jpg,-0.576185515,0.807905625,6,1.133052009,0.6046,0.632368367,36,51,0,2,0,0,6,0,0,4,0,0,0,1,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_192.jpg,-0.260639573,0.7165437,8,1.553674776,0.733459357,0.747159631,26,36,6,15,0,0,3,1,0,0,2,0,0,3,0,0,0,2
4_1,4,1,2022_10_10_09-46-57_200.jpg,0.405757423,-6.81E-05,7,1.498435484,0.746814404,0.770043511,15,17,0,33,0,0,2,0,0,0,1,26,0,1,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_160.jpg,-0.346761199,1.000542636,4,0.960238813,0.5754,0.692665886,1,41,0,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_40.jpg,0.354273927,-0.049207938,8,1.70450533,0.778083869,0.819693796,9,16,2,26,0,0,7,0,0,0,2,33,0,4,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_288.jpg,0.258003571,0.285503931,7,1.781200176,0.811301939,0.915355818,3,18,8,17,0,0,8,0,0,0,0,13,0,28,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_472.jpg,-0.195257296,-0.253265961,6,1.652315379,0.793,0.922174771,14,24,4,0,25,0,9,0,0,24,0,0,0,0,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_496.jpg,0.328437606,-0.329466981,8,1.58864732,0.732,0.76397787,12,26,1,5,0,0,5,0,0,6,0,42,0,3,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_376.jpg,0.548919989,-0.48550131,6,1.208948295,0.5922,0.67472689,14,15,2,0,0,0,7,0,0,0,0,60,0,2,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_312.jpg,0.340986654,-0.295494681,9,1.656996657,0.742,0.754131678,10,28,3,4,0,0,6,0,0,3,5,40,0,1,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_152.jpg,-0.050036311,0.608385268,7,1.654502604,0.774468971,0.850246145,8,19,2,34,0,0,22,0,0,0,4,0,0,9,0,0,0,0
4_1,4,1,2022_10_10_09-46-57_88.jpg,0.261608857,0.123808794,7,1.700053709,0.793835902,0.873654783,12,26,4,26,0,0,8,0,0,0,0,20,0,2,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_272.jpg,0.723230049,-0.576035922,8,1.389903784,0.616735537,0.668402432,2,6,0,0,12,0,6,6,0,2,0,52,0,0,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_496.jpg,0.60404145,0.075629777,9,1.931521882,0.831320283,0.879073492,6,8,6,0,10,0,2,20,0,2,0,20,0,24,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_240.jpg,0.9209125,-0.7126304,6,0.778774845,0.362154821,0.434642516,2,0,2,2,12,0,0,0,0,0,0,74,0,2,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_8.jpg,0.568908914,-0.479942989,5,1.14684832,0.592881944,0.712576926,8,22,0,0,0,0,2,0,0,0,0,56,0,8,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_192.jpg,0.632614761,-0.921620801,5,0.678224232,0.3152,0.421404409,2,0,0,0,4,0,0,0,0,10,0,82,0,0,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_512.jpg,0.800159757,-0.44321711,6,1.281722942,0.6024,0.715343194,0,0,0,0,6,0,6,12,0,4,0,60,0,12,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_368.jpg,1.011280075,-0.187418705,5,1.466349382,0.743856333,0.911094097,0,0,6,0,24,0,0,12,0,0,0,34,0,16,0,0,0,2
4_2,4,2,2022_10_10_10-10-25_264.jpg,0.831740467,-0.52415789,5,0.910852939,0.428665352,0.565944751,0,0,4,0,4,0,8,0,0,0,0,58,0,4,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_464.jpg,0.861378276,-0.744459642,6,1.069731156,0.518229167,0.597028326,0,0,2,0,16,0,0,8,0,4,2,64,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_320.jpg,1.08719195,-0.639216934,4,0.86888588,0.540516071,0.626768675,0,0,0,0,44,0,2,0,0,0,2,46,0,0,0,0,0,2
4_2,4,2,2022_10_10_10-10-25_472.jpg,0.779094863,-0.771653973,6,0.961862201,0.4728,0.536825516,0,2,0,0,18,0,2,0,0,6,0,70,0,0,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_144.jpg,0.964437882,-0.415914315,6,1.274290463,0.649729279,0.711195049,2,0,0,0,34,0,6,0,0,0,0,46,0,6,4,0,0,2
4_2,4,2,2022_10_10_10-10-25_536.jpg,1.012598215,-0.919334451,3,0.269293796,0.116618076,0.245121777,0,0,2,0,4,0,0,0,0,0,0,92,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_168.jpg,0.706878833,0.081614457,9,1.79386651,0.784499055,0.816423833,2,18,4,0,34,0,2,4,0,0,0,12,0,12,4,0,0,0
4_2,4,2,2022_10_10_10-10-25_128.jpg,0.602455127,-0.008801677,7,1.611209199,0.7752,0.827997736,2,26,0,4,0,0,2,26,0,0,0,26,0,14,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_216.jpg,0.685819633,-0.512395971,8,1.381930779,0.621527778,0.664568227,12,6,0,4,12,0,2,0,0,0,0,56,0,2,0,2,0,0
4_2,4,2,2022_10_10_10-10-25_104.jpg,1.03584941,-0.528480825,4,1.005283369,0.58,0.725158666,4,0,0,0,38,0,0,0,0,0,0,52,0,6,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_0.jpg,0.412807736,-0.009678399,6,1.669512556,0.789115646,0.931772699,18,10,0,12,0,0,10,0,0,0,0,28,0,6,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_224.jpg,0.956539199,-0.591565348,5,0.997408202,0.536296296,0.61972456,6,0,0,0,24,0,2,0,0,0,0,56,0,2,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_504.jpg,0.926796553,-0.040698759,7,1.54551745,0.751471254,0.794238856,4,0,2,0,26,0,2,6,0,0,0,28,0,26,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_424.jpg,0.270191224,-0.108729232,10,2.018175686,0.842915346,0.876482564,6,8,0,2,18,0,2,6,0,12,0,14,0,24,2,0,0,4
4_2,4,2,2022_10_10_10-10-25_304.jpg,1.0034187,-0.100954155,6,1.231165017,0.623073719,0.687126279,2,0,2,0,54,0,0,0,0,4,0,22,0,14,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_48.jpg,0.444410362,-0.384504511,8,1.565983435,0.688,0.753078845,12,12,4,8,4,0,0,0,0,4,0,52,0,4,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_392.jpg,0.579494229,-0.445707992,9,1.518332231,0.6936,0.691022778,2,24,0,2,10,0,0,2,0,2,0,48,0,8,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_96.jpg,0.863732448,-0.944309829,3,0.323756183,0.1496,0.294695578,0,6,0,0,2,0,0,0,0,0,0,92,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_40.jpg,0.506439738,-0.520348991,7,1.366848794,0.656,0.702421329,6,24,4,10,2,0,0,2,0,0,0,52,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_520.jpg,0.530735523,-0.516624062,8,1.620312575,0.7424,0.779205639,0,0,4,0,22,0,0,4,0,12,2,42,0,12,0,0,2,0
4_2,4,2,2022_10_10_10-10-25_208.jpg,0.836458035,-0.513319053,5,0.854680258,0.4048,0.531042702,6,0,0,0,2,0,6,0,0,0,0,76,0,10,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_232.jpg,0.804859801,-0.388253479,7,1.389926063,0.6536,0.7142807,2,0,12,0,18,0,6,0,0,0,2,54,0,6,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_528.jpg,0.887537898,-0.388054639,7,1.429996672,0.6696,0.73487292,4,0,2,0,20,0,4,10,0,0,0,52,0,8,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_64.jpg,0.619172413,-0.776398521,6,0.794564119,0.3496,0.443454678,8,4,2,0,0,0,2,0,0,4,0,80,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_360.jpg,0.744831582,-0.196043309,6,1.44883305,0.73382716,0.808609121,0,0,2,0,22,0,2,0,0,8,0,32,0,24,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_112.jpg,0.93032763,-0.389564009,6,1.272485772,0.653061224,0.710187831,4,0,0,0,36,0,8,2,0,0,0,44,0,4,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_248.jpg,0.749396266,-0.617248495,6,1.32039225,0.652173913,0.736924946,0,0,10,0,22,0,0,0,0,6,0,48,0,4,0,0,2,0
4_2,4,2,2022_10_10_10-10-25_296.jpg,0.387345402,-0.395718785,9,1.76773903,0.7696,0.804532704,8,2,2,0,20,0,4,0,0,12,6,40,0,6,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_408.jpg,0.448091619,-0.151823767,11,2.032114534,0.8368,0.847457584,2,6,18,6,16,0,2,2,0,6,0,28,0,12,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_312.jpg,0.940919066,-0.769809545,5,0.611436735,0.2832,0.379907004,0,2,0,0,10,0,2,0,0,0,0,84,0,2,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_432.jpg,0.657588697,-0.489448199,8,1.359096922,0.5859375,0.653587463,4,8,0,4,4,0,2,8,0,0,0,60,0,6,0,0,0,2
4_2,4,2,2022_10_10_10-10-25_88.jpg,0.745507616,-0.649556373,8,1.155296617,0.506076389,0.555580233,4,8,0,2,10,0,0,2,0,0,0,66,0,2,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_112.jpg,0.93032763,-0.389564009,6,1.272485772,0.653061224,0.710187831,4,0,0,0,36,0,8,2,0,0,0,44,0,4,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_456.jpg,1.080367058,-0.926925659,3,0.278006362,0.121321865,0.253052296,0,0,0,0,4,0,0,2,0,0,0,88,0,0,0,0,0,4
4_2,4,2,2022_10_10_10-10-25_440.jpg,0.769517455,-0.147861751,9,1.787673019,0.7872,0.813605053,4,4,2,2,18,0,0,14,0,0,4,36,0,16,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_200.jpg,0.886421296,-0.397606401,5,1.198208899,0.6376,0.744489048,0,0,0,2,24,0,0,0,0,4,0,52,0,18,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_488.jpg,1.156873114,-0.802745603,2,0.551079928,0.3648,0.795040279,0,0,0,0,24,0,0,0,0,0,0,76,0,0,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_176.jpg,0.600087771,0.095776242,10,1.982795165,0.822916667,0.861116999,2,8,14,4,32,0,4,10,0,2,0,12,0,8,0,0,0,2
4_2,4,2,2022_10_10_10-10-25_120.jpg,0.58413475,-0.099229994,8,1.787790533,0.808,0.859745512,12,26,4,0,16,0,0,2,0,0,0,26,0,12,2,0,0,0
4_2,4,2,2022_10_10_10-10-25_384.jpg,0.44332676,-0.489596223,7,1.54577096,0.733363513,0.794369134,0,18,2,8,18,0,0,0,0,6,0,40,0,2,0,0,0,4
4_2,4,2,2022_10_10_10-10-25_416.jpg,1.135614112,-0.632489934,4,1.086428339,0.617242815,0.783692389,0,0,0,0,22,0,0,22,0,0,0,52,0,2,0,0,0,0
4_2,4,2,2022_10_10_10-10-25_480.jpg,0.913304716,-0.73833846,5,1.017108632,0.523115369,0.631965125,0,0,0,0,20,0,2,8,0,4,0,64,0,0,0,0,0,2
4_2,4,2,2022_10_10_10-10-25_376.jpg,0.526185067,-0.59466997,8,1.267948367,0.5448,0.609754274,6,8,0,0,6,0,4,2,0,6,0,66,0,2,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_552.jpg,0.719860914,0.070107636,8,1.622105859,0.763232514,0.780068026,0,1,12,0,3,0,26,4,0,0,1,31,0,14,0,0,0,1
5_1,5,1,2022_9_26_13-11-07_648.jpg,-0.778319808,0.045702194,5,1.201232941,0.62372449,0.746367991,0,1,0,0,0,0,4,0,0,31,11,0,0,9,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_48.jpg,-0.514173761,-0.152207931,7,1.352764011,0.666054484,0.695183183,0,13,0,0,0,0,8,0,1,50,3,0,0,23,0,1,0,0
5_1,5,1,2022_9_26_13-11-07_560.jpg,0.165768429,-0.343200289,6,1.421329834,0.735555556,0.793259284,1,0,0,0,1,0,11,0,0,23,0,31,0,23,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_72.jpg,0.164382936,0.448969451,10,1.845132465,0.784673053,0.801330848,2,20,3,2,3,0,12,8,0,4,7,0,0,37,0,0,0,2
5_1,5,1,2022_9_26_13-11-07_160.jpg,0.619433459,0.795641469,8,1.258162034,0.629387755,0.605048042,0,1,1,0,1,0,19,9,0,1,1,0,0,37,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_88.jpg,-0.663090342,0.326090824,5,1.450680659,0.756143274,0.901358572,0,0,0,0,0,2,22,0,23,29,0,0,0,22,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_176.jpg,0.496380194,0.3732495,9,1.947748961,0.827850443,0.886458754,0,0,10,0,9,0,19,4,0,6,4,8,0,25,2,0,0,0
5_1,5,1,2022_9_26_13-11-07_448.jpg,-0.540366875,0.028553248,9,1.577345454,0.729721457,0.717880853,1,6,5,34,11,0,3,0,0,36,0,0,0,2,0,0,1,0
5_1,5,1,2022_9_26_13-11-07_416.jpg,0.185384655,-0.228721407,7,1.715727281,0.804486068,0.881709406,0,0,2,0,11,0,14,2,0,21,0,21,0,22,0,0,0,4
5_1,5,1,2022_9_26_13-11-07_352.jpg,-0.412567597,1.040225425,4,0.878770749,0.4426,0.633899101,0,8,9,73,0,0,10,0,0,0,0,0,0,0,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_32.jpg,-0.490549638,-0.017447815,6,1.316652858,0.692491319,0.734837951,0,36,1,2,0,0,4,0,0,34,0,0,0,19,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_496.jpg,0.890422375,-0.08675387,6,1.043917786,0.57687991,0.582621609,0,1,0,0,0,0,1,2,0,6,0,36,0,53,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_656.jpg,0.236867739,0.64266642,9,1.943856792,0.835432526,0.884687351,0,6,2,13,7,0,17,6,0,0,22,0,0,11,1,0,0,1
5_1,5,1,2022_9_26_13-11-07_216.jpg,0.375414481,0.058114012,10,1.915247506,0.825113379,0.831781423,3,22,0,3,9,0,10,0,0,1,2,17,0,16,1,0,0,1
5_1,5,1,2022_9_26_13-11-07_184.jpg,0.594349471,0.524329069,11,1.490417689,0.646220009,0.621552453,2,3,1,1,6,0,18,0,0,1,3,6,0,52,0,1,0,1
5_1,5,1,2022_9_26_13-11-07_200.jpg,0.050123924,0.162222132,12,1.827865978,0.791666667,0.735587382,0,1,5,0,3,1,24,1,0,17,0,6,0,23,1,1,1,0
5_1,5,1,2022_9_26_13-11-07_536.jpg,0.667775836,0.163294787,5,1.293392465,0.664489796,0.803629923,0,0,6,0,0,0,4,0,0,6,0,20,0,34,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_608.jpg,0.899225222,-0.828495096,3,0.511586752,0.271484375,0.465666329,0,0,12,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_408.jpg,0.17682533,-0.479896101,7,1.450761067,0.721150903,0.745543707,0,0,1,0,7,0,4,1,0,28,0,39,0,19,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_472.jpg,0.024984633,0.084915313,10,1.928614592,0.823950617,0.837586675,3,6,6,17,1,0,3,0,0,15,0,12,0,26,0,1,0,0
5_1,5,1,2022_9_26_13-11-07_576.jpg,-0.29108999,0.191147782,9,1.801527709,0.797142857,0.819910594,0,0,0,6,4,0,6,0,0,20,10,1,0,20,0,2,0,0
5_1,5,1,2022_9_26_13-11-07_720.jpg,0.442133008,0.00514562,8,1.790737999,0.805697589,0.861162943,2,1,0,0,4,0,13,0,0,7,10,23,0,14,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_360.jpg,-0.122209665,1.103638618,6,1.020177934,0.5732,0.569372146,2,0,2,49,0,0,43,0,0,1,0,0,0,3,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_264.jpg,0.10446449,0.584873927,8,1.763341681,0.802399276,0.8479881,3,9,13,24,3,0,26,0,0,0,1,0,0,15,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_288.jpg,0.334306219,0.26097993,9,1.981501333,0.852041522,0.901820121,1,10,5,15,1,0,16,11,0,0,0,14,0,12,0,0,0,0
