"sum","SU","key","site","transect","img_name","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","kelp_holdfast","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
1,372,"3_2","3","2","2022_9_29_10-35-25_136.jpg",0.14,0,0.1,0,0.4,0,0.04,0,0,0,0,0,0.3,0,0.02,0,0,0,0
1,377,"3_2","3","2","2022_9_29_10-35-25_168.jpg",0,0,0,0,0.26,0,0,0.08,0,0,0.08,0.04,0.4,0,0.04,0.02,0,0,0.02
1,379,"3_2","3","2","2022_9_29_10-35-25_184.jpg",0,0,0,0,0.24,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0
1,418,"3_2","3","2","2022_9_29_10-35-25_472.jpg",0,0,0.04,0,0.12,0,0.06,0,0,0,0.2,0,0.4,0,0.12,0,0,0,0
1,381,"3_2","3","2","2022_9_29_10-35-25_200.jpg",0,0,0,0,0.34,0,0.02,0,0,0,0,0,0.46,0,0.1,0.08,0,0,0
1,393,"3_2","3","2","2022_9_29_10-35-25_288.jpg",0,0.02,0.14,0.12,0.14,0,0.12,0,0,0,0,0,0.24,0,0.02,0,0,0,0
1,415,"3_2","3","2","2022_9_29_10-35-25_448.jpg",0,0.04,0,0,0.26,0,0.04,0,0,0,0.06,0.02,0.34,0,0,0,0,0,0
1,390,"3_2","3","2","2022_9_29_10-35-25_264.jpg",0,0.1,0.1,0.04,0.1,0,0.2,0,0,0,0,0.04,0.36,0,0.02,0,0,0,0
1,422,"3_2","3","2","2022_9_29_10-35-25_72.jpg",0.28,0.18,0.02,0,0,0,0,0,0,0,0.04,0.02,0.4,0,0.06,0,0,0,0
1,426,"3_2","3","2","2022_9_29_10-35-25_96.jpg",0,0,0,0,0.22,0,0,0,0,0,0.1,0,0.62,0,0,0,0,0,0
1,382,"3_2","3","2","2022_9_29_10-35-25_208.jpg",0,0,0.08,0,0.4,0,0.12,0,0,0,0,0,0.18,0,0.16,0,0,0,0.02
1,421,"3_2","3","2","2022_9_29_10-35-25_64.jpg",0.26,0.02,0,0.04,0.06,0,0,0,0,0,0.04,0,0.46,0,0.02,0,0,0,0
1,401,"3_2","3","2","2022_9_29_10-35-25_344.jpg",0,0,0.06,0,0.38,0,0.06,0,0,0,0,0,0.1,0,0.14,0.02,0,0,0
1,434,"3_3","3","3","2022_9_29_10-54-18_16.jpg",0.12,0.04,0,0,0.06,0,0.1,0,0,0,0.04,0,0.58,0,0.06,0,0,0,0
1,450,"3_3","3","3","2022_9_29_10-54-18_48.jpg",0.08,0.02,0,0.12,0.02,0,0.22,0,0,0,0.04,0,0.44,0,0.06,0,0,0,0
1,438,"3_3","3","3","2022_9_29_10-54-18_184.jpg",0.14,0.12,0,0.02,0,0,0.02,0,0,0,0,0,0.44,0,0.06,0,0,0,0
1,455,"3_3","3","3","2022_9_29_10-54-18_80.jpg",0,0,0,0.08,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0
1,439,"3_3","3","3","2022_9_29_10-54-18_192.jpg",0,0,0.02,0.02,0.2,0,0.06,0,0,0,0,0,0.54,0,0.12,0,0,0,0
1,436,"3_3","3","3","2022_9_29_10-54-18_168.jpg",0.48,0.1,0,0.14,0,0,0.08,0,0,0,0,0.04,0.06,0,0.06,0,0,0,0
1,437,"3_3","3","3","2022_9_29_10-54-18_176.jpg",0.38,0.14,0.02,0.08,0,0,0.02,0,0,0,0.04,0,0.22,0,0.04,0,0,0,0
1,445,"3_3","3","3","2022_9_29_10-54-18_24.jpg",0.1,0,0,0,0.16,0,0.12,0,0,0,0,0,0.56,0,0.04,0,0,0,0
1,454,"3_3","3","3","2022_9_29_10-54-18_8.jpg",0.56,0.06,0,0.04,0.12,0,0.16,0,0,0,0,0,0.02,0,0.04,0,0,0,0
1,440,"3_3","3","3","2022_9_29_10-54-18_200.jpg",0.02,0.14,0,0,0.16,0,0.2,0,0,0,0,0,0.48,0,0,0,0,0,0
1,456,"3_3","3","3","2022_9_29_10-54-18_88.jpg",0.08,0.06,0,0.08,0.02,0,0.12,0,0,0,0,0,0.5,0,0.12,0,0,0,0
1,427,"3_3","3","3","2022_9_29_10-54-18_0.jpg",0.54,0,0.04,0.14,0,0,0.04,0,0,0,0,0,0.12,0,0.12,0,0,0,0
1,432,"3_3","3","3","2022_9_29_10-54-18_144.jpg",0.22,0.04,0,0.06,0.02,0,0.02,0,0,0,0,0,0.62,0,0.02,0,0,0,0
1,430,"3_3","3","3","2022_9_29_10-54-18_120.jpg",0.28,0.06,0.02,0.12,0,0,0.24,0,0,0,0,0,0.1,0,0.18,0,0,0,0
1,453,"3_3","3","3","2022_9_29_10-54-18_72.jpg",0.16,0.06,0.02,0.04,0,0,0.14,0,0,0,0.08,0.08,0.3,0,0.06,0,0,0,0.02
1,451,"3_3","3","3","2022_9_29_10-54-18_56.jpg",0.12,0.02,0.16,0.14,0.06,0,0.22,0,0,0,0,0,0.06,0,0.2,0,0,0,0
1,449,"3_3","3","3","2022_9_29_10-54-18_40.jpg",0.16,0,0.02,0,0,0,0.06,0,0,0,0.04,0,0.54,0,0.18,0,0,0,0
1,429,"3_3","3","3","2022_9_29_10-54-18_112.jpg",0.14,0.18,0.02,0.1,0.08,0,0.08,0,0,0,0,0,0.32,0,0.08,0,0,0,0
1,452,"3_3","3","3","2022_9_29_10-54-18_64.jpg",0.16,0,0.02,0.08,0.02,0,0.1,0,0,0,0,0,0.54,0,0,0,0,0,0
1,443,"3_3","3","3","2022_9_29_10-54-18_224.jpg",0,0,0,0.02,0.06,0,0.02,0,0,0,0,0,0.78,0,0.1,0,0,0,0
1,433,"3_3","3","3","2022_9_29_10-54-18_152.jpg",0.44,0.14,0,0.06,0,0,0.1,0,0,0,0,0,0.14,0,0.12,0,0,0,0
1,441,"3_3","3","3","2022_9_29_10-54-18_208.jpg",0.04,0.04,0,0.1,0,0,0.06,0,0,0,0,0.04,0.58,0,0.14,0,0,0,0
1,444,"3_3","3","3","2022_9_29_10-54-18_232.jpg",0,0,0,0,0,0,0.02,0,0,0,0,0,0.98,0,0,0,0,0,0
1,447,"3_3","3","3","2022_9_29_10-54-18_248.jpg",0.22,0.12,0.06,0.16,0,0,0.04,0,0,0,0.1,0,0.18,0,0.1,0,0,0,0
1,435,"3_3","3","3","2022_9_29_10-54-18_160.jpg",0.3,0.24,0,0,0,0,0,0,0,0,0,0,0.44,0,0.02,0,0,0,0
1,442,"3_3","3","3","2022_9_29_10-54-18_216.jpg",0.06,0.1,0,0.02,0.12,0,0,0,0,0,0,0,0.66,0,0.02,0,0,0,0
1,446,"3_3","3","3","2022_9_29_10-54-18_240.jpg",0,0.06,0,0,0,0,0.02,0,0,0,0,0.02,0.84,0,0.04,0,0,0,0
1,431,"3_3","3","3","2022_9_29_10-54-18_136.jpg",0.1,0,0,0,0,0,0.12,0,0,0,0,0.02,0.62,0,0.14,0,0,0,0
1,448,"3_3","3","3","2022_9_29_10-54-18_32.jpg",0.06,0.02,0,0,0.06,0,0.02,0,0,0,0.02,0,0.78,0,0.04,0,0,0,0
1,428,"3_3","3","3","2022_9_29_10-54-18_104.jpg",0.1,0.1,0,0.08,0.12,0,0.08,0,0,0,0,0,0.52,0,0,0,0,0,0
1,457,"3_3","3","3","2022_9_29_10-54-18_96.jpg",0.02,0.06,0.02,0.1,0,0,0.06,0,0,0,0,0,0.72,0,0.02,0,0,0,0
1,496,"4_1","4","1","2022_10_10_09-46-57_344.jpg",0,0.04,0.02,0,0.2,0,0.08,0,0,0,0,0,0.6,0,0.02,0,0,0,0
1,481,"4_1","4","1","2022_10_10_09-46-57_24.jpg",0.15,0.45,0,0.06,0.07,0,0.09,0,0,0,0,0,0.13,0,0.03,0,0,0,0
1,504,"4_1","4","1","2022_10_10_09-46-57_400.jpg",0.07,0.59,0,0.09,0,0,0.02,0,0,0,0.01,0.03,0.01,0,0.18,0,0,0,0
1,501,"4_1","4","1","2022_10_10_09-46-57_384.jpg",0.26,0.17,0,0,0,0,0,0.01,0,0,0.01,0.03,0.45,0,0.07,0,0,0,0
1,468,"4_1","4","1","2022_10_10_09-46-57_144.jpg",0.08,0.23,0.04,0.2,0,0,0.12,0,0,0,0,0.01,0.18,0,0.1,0,0,0,0
1,506,"4_1","4","1","2022_10_10_09-46-57_416.jpg",0.14,0.16,0,0,0,0,0,0,0,0,0.01,0,0.69,0,0,0,0,0,0
1,472,"4_1","4","1","2022_10_10_09-46-57_168.jpg",0.04,0.29,0.05,0.42,0,0,0.14,0,0,0,0,0.02,0,0,0.02,0,0,0,0
1,490,"4_1","4","1","2022_10_10_09-46-57_304.jpg",0.02,0.14,0.07,0.34,0.03,0,0.2,0,0,0,0,0.02,0.07,0,0.06,0.01,0,0,0
1,465,"4_1","4","1","2022_10_10_09-46-57_120.jpg",0.07,0.21,0,0.04,0.02,0,0.06,0,0,0,0,0,0.54,0,0.05,0,0,0,0
1,499,"4_1","4","1","2022_10_10_09-46-57_368.jpg",0.33,0.15,0.04,0.01,0.1,0,0.23,0,0,0,0,0,0.06,0,0.05,0,0,0,0
1,502,"4_1","4","1","2022_10_10_09-46-57_392.jpg",0.02,0.16,0,0,0,0,0.29,0,0,0,0,0,0.53,0,0,0,0,0,0
1,485,"4_1","4","1","2022_10_10_09-46-57_264.jpg",0.05,0.3,0.02,0.27,0,0,0.11,0,0,0,0,0,0,0,0.21,0,0,0,0
1,483,"4_1","4","1","2022_10_10_09-46-57_248.jpg",0.03,0.08,0,0,0,0,0.4,0,0,0,0,0.04,0.45,0,0,0,0,0,0
1,494,"4_1","4","1","2022_10_10_09-46-57_328.jpg",0.09,0.22,0.04,0.03,0,0,0.09,0,0,0,0,0.01,0.42,0,0.02,0,0,0,0
1,482,"4_1","4","1","2022_10_10_09-46-57_240.jpg",0.1,0.4,0,0.01,0,0,0.07,0,0,0,0,0.01,0.3,0,0.04,0,0,0,0
1,522,"4_1","4","1","2022_10_10_09-46-57_80.jpg",0.1,0.11,0.01,0.35,0.05,0,0.08,0,0,0,0,0,0.11,0,0.18,0.01,0,0,0
1,473,"4_1","4","1","2022_10_10_09-46-57_176.jpg",0.1,0.34,0.05,0.36,0,0,0.12,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0
1,507,"4_1","4","1","2022_10_10_09-46-57_424.jpg",0.08,0.18,0.02,0.01,0.13,0,0.12,0,0,0,0,0.01,0.36,0,0.06,0,0,0.01,0.02
1,510,"4_1","4","1","2022_10_10_09-46-57_448.jpg",0.11,0.19,0,0.01,0,0,0.22,0,0,0,0.02,0,0.45,0,0,0,0,0,0
1,479,"4_1","4","1","2022_10_10_09-46-57_224.jpg",0.04,0.09,0,0.01,0,0,0.11,0,0,0,0,0.01,0.67,0,0.06,0,0,0,0
1,505,"4_1","4","1","2022_10_10_09-46-57_408.jpg",0.22,0.28,0.01,0,0,0,0.02,0,0,0,0.02,0.01,0.4,0,0.01,0,0,0,0
1,512,"4_1","4","1","2022_10_10_09-46-57_464.jpg",0.02,0.09,0,0,0,0,0.28,0,0,0,0,0,0.61,0,0,0,0,0,0
1,515,"4_1","4","1","2022_10_10_09-46-57_480.jpg",0.04,0.3,0,0,0,0,0.21,0,0,0,0.01,0,0.44,0,0,0,0,0,0
1,495,"4_1","4","1","2022_10_10_09-46-57_336.jpg",0.24,0.14,0,0,0.07,0,0.08,0,0,0,0,0.01,0.4,0,0.04,0,0,0,0
1,474,"4_1","4","1","2022_10_10_09-46-57_184.jpg",0.33,0.25,0.05,0.12,0.01,0,0.11,0,0,0,0.02,0.03,0,0,0.08,0,0,0,0
1,470,"4_1","4","1","2022_10_10_09-46-57_16.jpg",0,0.1,0.02,0.28,0.02,0,0.05,0.02,0,0,0,0,0.47,0,0.04,0,0,0,0
1,516,"4_1","4","1","2022_10_10_09-46-57_488.jpg",0.09,0.3,0,0,0,0,0.08,0,0,0,0,0,0.53,0,0,0,0,0,0
1,492,"4_1","4","1","2022_10_10_09-46-57_32.jpg",0.06,0.17,0.02,0.13,0,0,0.07,0,0,0,0,0,0.41,0,0.14,0,0,0,0
1,521,"4_1","4","1","2022_10_10_09-46-57_8.jpg",0.08,0.14,0.08,0.13,0.13,0,0.01,0,0,0,0,0,0.42,0,0.01,0,0,0,0
1,518,"4_1","4","1","2022_10_10_09-46-57_56.jpg",0.1,0.05,0,0.06,0.13,0,0.07,0,0,0,0,0,0.53,0,0.06,0,0,0,0
1,467,"4_1","4","1","2022_10_10_09-46-57_136.jpg",0.12,0.23,0.02,0.1,0.08,0,0.1,0,0,0,0,0.04,0,0,0.04,0,0,0,0
1,478,"4_1","4","1","2022_10_10_09-46-57_216.jpg",0.18,0.38,0,0.26,0,0,0.07,0,0,0,0.06,0.01,0,0,0.03,0,0,0,0
1,466,"4_1","4","1","2022_10_10_09-46-57_128.jpg",0.04,0.22,0,0.01,0,0,0.64,0,0,0,0.04,0.02,0,0,0.03,0,0,0,0
1,524,"4_1","4","1","2022_10_10_09-46-57_96.jpg",0.1,0.31,0.02,0.15,0.04,0,0.13,0,0,0,0,0,0.18,0,0.03,0,0,0,0
1,487,"4_1","4","1","2022_10_10_09-46-57_280.jpg",0.02,0.13,0.1,0.11,0.26,0,0.04,0,0,0,0,0,0.2,0,0.14,0,0,0,0
1,498,"4_1","4","1","2022_10_10_09-46-57_360.jpg",0.15,0.04,0.07,0.01,0.18,0,0.08,0,0,0,0,0.02,0.42,0,0.01,0,0,0.01,0.01
1,489,"4_1","4","1","2022_10_10_09-46-57_296.jpg",0.03,0.21,0.02,0.28,0,0,0.21,0,0,0,0,0.04,0,0,0.13,0,0,0,0
1,493,"4_1","4","1","2022_10_10_09-46-57_320.jpg",0.22,0.2,0,0,0.03,0,0,0,0,0,0,0.03,0.5,0,0,0,0,0,0
1,511,"4_1","4","1","2022_10_10_09-46-57_456.jpg",0.36,0.51,0,0.02,0,0,0.06,0,0,0,0.04,0,0,0,0.01,0,0,0,0
1,475,"4_1","4","1","2022_10_10_09-46-57_192.jpg",0.26,0.36,0.06,0.15,0,0,0.03,0.01,0,0,0,0.02,0,0,0.03,0,0,0,0.02
1,476,"4_1","4","1","2022_10_10_09-46-57_200.jpg",0.15,0.17,0,0.33,0,0,0.02,0,0,0,0,0.01,0.26,0,0.01,0,0,0,0
1,471,"4_1","4","1","2022_10_10_09-46-57_160.jpg",0.01,0.41,0,0.08,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,503,"4_1","4","1","2022_10_10_09-46-57_40.jpg",0.09,0.16,0.02,0.26,0,0,0.07,0,0,0,0,0.02,0.33,0,0.04,0,0,0,0
1,488,"4_1","4","1","2022_10_10_09-46-57_288.jpg",0.03,0.18,0.08,0.17,0,0,0.08,0,0,0,0,0,0.13,0,0.28,0,0,0,0
1,513,"4_1","4","1","2022_10_10_09-46-57_472.jpg",0.14,0.24,0.04,0,0.25,0,0.09,0,0,0,0.24,0,0,0,0,0,0,0,0
1,517,"4_1","4","1","2022_10_10_09-46-57_496.jpg",0.12,0.26,0.01,0.05,0,0,0.05,0,0,0,0.06,0,0.42,0,0.03,0,0,0,0
1,500,"4_1","4","1","2022_10_10_09-46-57_376.jpg",0.14,0.15,0.02,0,0,0,0.07,0,0,0,0,0,0.6,0,0.02,0,0,0,0
1,491,"4_1","4","1","2022_10_10_09-46-57_312.jpg",0.1,0.28,0.03,0.04,0,0,0.06,0,0,0,0.03,0.05,0.4,0,0.01,0,0,0,0
1,469,"4_1","4","1","2022_10_10_09-46-57_152.jpg",0.08,0.19,0.02,0.34,0,0,0.22,0,0,0,0,0.04,0,0,0.09,0,0,0,0
1,523,"4_1","4","1","2022_10_10_09-46-57_88.jpg",0.12,0.26,0.04,0.26,0,0,0.08,0,0,0,0,0,0.2,0,0.02,0,0,0,0
1,550,"4_2","4","2","2022_10_10_10-10-25_272.jpg",0.02,0.06,0,0,0.12,0,0.06,0.06,0,0,0.02,0,0.52,0,0,0.02,0,0,0
1,581,"4_2","4","2","2022_10_10_10-10-25_496.jpg",0.06,0.08,0.06,0,0.1,0,0.02,0.2,0,0,0.02,0,0.2,0,0.24,0,0,0,0
1,546,"4_2","4","2","2022_10_10_10-10-25_240.jpg",0.02,0,0.02,0.02,0.12,0,0,0,0,0,0,0,0.74,0,0.02,0,0,0,0
1,590,"4_2","4","2","2022_10_10_10-10-25_8.jpg",0.08,0.22,0,0,0,0,0.02,0,0,0,0,0,0.56,0,0.08,0,0,0,0
1,539,"4_2","4","2","2022_10_10_10-10-25_192.jpg",0.02,0,0,0,0.04,0,0,0,0,0,0.1,0,0.82,0,0,0.02,0,0,0
1,583,"4_2","4","2","2022_10_10_10-10-25_512.jpg",0,0,0,0,0.06,0,0.06,0.12,0,0,0.04,0,0.6,0,0.12,0,0,0,0
1,563,"4_2","4","2","2022_10_10_10-10-25_368.jpg",0,0,0.06,0,0.24,0,0,0.12,0,0,0,0,0.34,0,0.16,0,0,0,0.02
1,549,"4_2","4","2","2022_10_10_10-10-25_264.jpg",0,0,0.04,0,0.04,0,0.08,0,0,0,0,0,0.58,0,0.04,0,0,0,0
1,576,"4_2","4","2","2022_10_10_10-10-25_464.jpg",0,0,0.02,0,0.16,0,0,0.08,0,0,0.04,0.02,0.64,0,0,0,0,0,0
1,557,"4_2","4","2","2022_10_10_10-10-25_320.jpg",0,0,0,0,0.44,0,0.02,0,0,0,0,0.02,0.46,0,0,0,0,0,0.02
1,577,"4_2","4","2","2022_10_10_10-10-25_472.jpg",0,0.02,0,0,0.18,0,0.02,0,0,0,0.06,0,0.7,0,0,0.02,0,0,0
1,532,"4_2","4","2","2022_10_10_10-10-25_144.jpg",0.02,0,0,0,0.34,0,0.06,0,0,0,0,0,0.46,0,0.06,0.04,0,0,0.02
1,586,"4_2","4","2","2022_10_10_10-10-25_536.jpg",0,0,0.02,0,0.04,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0
1,536,"4_2","4","2","2022_10_10_10-10-25_168.jpg",0.02,0.18,0.04,0,0.34,0,0.02,0.04,0,0,0,0,0.12,0,0.12,0.04,0,0,0
1,530,"4_2","4","2","2022_10_10_10-10-25_128.jpg",0.02,0.26,0,0.04,0,0,0.02,0.26,0,0,0,0,0.26,0,0.14,0,0,0,0
1,542,"4_2","4","2","2022_10_10_10-10-25_216.jpg",0.12,0.06,0,0.04,0.12,0,0.02,0,0,0,0,0,0.56,0,0.02,0,0.02,0,0
1,526,"4_2","4","2","2022_10_10_10-10-25_104.jpg",0.04,0,0,0,0.38,0,0,0,0,0,0,0,0.52,0,0.06,0,0,0,0
1,525,"4_2","4","2","2022_10_10_10-10-25_0.jpg",0.18,0.1,0,0.12,0,0,0.1,0,0,0,0,0,0.28,0,0.06,0,0,0,0
1,543,"4_2","4","2","2022_10_10_10-10-25_224.jpg",0.06,0,0,0,0.24,0,0.02,0,0,0,0,0,0.56,0,0.02,0,0,0,0
1,582,"4_2","4","2","2022_10_10_10-10-25_504.jpg",0.04,0,0.02,0,0.26,0,0.02,0.06,0,0,0,0,0.28,0,0.26,0,0,0,0
1,571,"4_2","4","2","2022_10_10_10-10-25_424.jpg",0.06,0.08,0,0.02,0.18,0,0.02,0.06,0,0,0.12,0,0.14,0,0.24,0.02,0,0,0.04
1,554,"4_2","4","2","2022_10_10_10-10-25_304.jpg",0.02,0,0.02,0,0.54,0,0,0,0,0,0.04,0,0.22,0,0.14,0,0,0,0
1,578,"4_2","4","2","2022_10_10_10-10-25_48.jpg",0.12,0.12,0.04,0.08,0.04,0,0,0,0,0,0.04,0,0.52,0,0.04,0,0,0,0
1,566,"4_2","4","2","2022_10_10_10-10-25_392.jpg",0.02,0.24,0,0.02,0.1,0,0,0.02,0,0,0.02,0,0.48,0,0.08,0.02,0,0,0
1,593,"4_2","4","2","2022_10_10_10-10-25_96.jpg",0,0.06,0,0,0.02,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0
1,567,"4_2","4","2","2022_10_10_10-10-25_40.jpg",0.06,0.24,0.04,0.1,0.02,0,0,0.02,0,0,0,0,0.52,0,0,0,0,0,0
1,584,"4_2","4","2","2022_10_10_10-10-25_520.jpg",0,0,0.04,0,0.22,0,0,0.04,0,0,0.12,0.02,0.42,0,0.12,0,0,0.02,0
1,541,"4_2","4","2","2022_10_10_10-10-25_208.jpg",0.06,0,0,0,0.02,0,0.06,0,0,0,0,0,0.76,0,0.1,0,0,0,0
1,544,"4_2","4","2","2022_10_10_10-10-25_232.jpg",0.02,0,0.12,0,0.18,0,0.06,0,0,0,0,0.02,0.54,0,0.06,0,0,0,0
1,585,"4_2","4","2","2022_10_10_10-10-25_528.jpg",0.04,0,0.02,0,0.2,0,0.04,0.1,0,0,0,0,0.52,0,0.08,0,0,0,0
1,588,"4_2","4","2","2022_10_10_10-10-25_64.jpg",0.08,0.04,0.02,0,0,0,0.02,0,0,0,0.04,0,0.8,0,0,0,0,0,0
1,562,"4_2","4","2","2022_10_10_10-10-25_360.jpg",0,0,0.02,0,0.22,0,0.02,0,0,0,0.08,0,0.32,0,0.24,0,0,0,0
1,527,"4_2","4","2","2022_10_10_10-10-25_112.jpg",0.04,0,0,0,0.36,0,0.08,0.02,0,0,0,0,0.44,0,0.04,0,0,0,0
1,547,"4_2","4","2","2022_10_10_10-10-25_248.jpg",0,0,0.1,0,0.22,0,0,0,0,0,0.06,0,0.48,0,0.04,0,0,0.02,0
1,553,"4_2","4","2","2022_10_10_10-10-25_296.jpg",0.08,0.02,0.02,0,0.2,0,0.04,0,0,0,0.12,0.06,0.4,0,0.06,0,0,0,0
1,569,"4_2","4","2","2022_10_10_10-10-25_408.jpg",0.02,0.06,0.18,0.06,0.16,0,0.02,0.02,0,0,0.06,0,0.28,0,0.12,0.02,0,0,0
1,555,"4_2","4","2","2022_10_10_10-10-25_312.jpg",0,0.02,0,0,0.1,0,0.02,0,0,0,0,0,0.84,0,0.02,0,0,0,0
1,572,"4_2","4","2","2022_10_10_10-10-25_432.jpg",0.04,0.08,0,0.04,0.04,0,0.02,0.08,0,0,0,0,0.6,0,0.06,0,0,0,0.02
1,592,"4_2","4","2","2022_10_10_10-10-25_88.jpg",0.04,0.08,0,0.02,0.1,0,0,0.02,0,0,0,0,0.66,0,0.02,0.02,0,0,0
1,528,"4_2","4","2","2022_10_10_10-10-25_112.jpg",0.04,0,0,0,0.36,0,0.08,0.02,0,0,0,0,0.44,0,0.04,0,0,0,0
1,575,"4_2","4","2","2022_10_10_10-10-25_456.jpg",0,0,0,0,0.04,0,0,0.02,0,0,0,0,0.88,0,0,0,0,0,0.04
1,573,"4_2","4","2","2022_10_10_10-10-25_440.jpg",0.04,0.04,0.02,0.02,0.18,0,0,0.14,0,0,0,0.04,0.36,0,0.16,0,0,0,0
1,540,"4_2","4","2","2022_10_10_10-10-25_200.jpg",0,0,0,0.02,0.24,0,0,0,0,0,0.04,0,0.52,0,0.18,0,0,0,0
1,580,"4_2","4","2","2022_10_10_10-10-25_488.jpg",0,0,0,0,0.24,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0
1,537,"4_2","4","2","2022_10_10_10-10-25_176.jpg",0.02,0.08,0.14,0.04,0.32,0,0.04,0.1,0,0,0.02,0,0.12,0,0.08,0,0,0,0.02
1,529,"4_2","4","2","2022_10_10_10-10-25_120.jpg",0.12,0.26,0.04,0,0.16,0,0,0.02,0,0,0,0,0.26,0,0.12,0.02,0,0,0
1,565,"4_2","4","2","2022_10_10_10-10-25_384.jpg",0,0.18,0.02,0.08,0.18,0,0,0,0,0,0.06,0,0.4,0,0.02,0,0,0,0.04
1,570,"4_2","4","2","2022_10_10_10-10-25_416.jpg",0,0,0,0,0.22,0,0,0.22,0,0,0,0,0.52,0,0.02,0,0,0,0
1,579,"4_2","4","2","2022_10_10_10-10-25_480.jpg",0,0,0,0,0.2,0,0.02,0.08,0,0,0.04,0,0.64,0,0,0,0,0,0.02
1,564,"4_2","4","2","2022_10_10_10-10-25_376.jpg",0.06,0.08,0,0,0.06,0,0.04,0.02,0,0,0.06,0,0.66,0,0.02,0,0,0,0
1,657,"5_1","5","1","2022_9_26_13-11-07_552.jpg",0,0.01,0.12,0,0.03,0,0.26,0.04,0,0,0,0.01,0.31,0,0.14,0,0,0,0.01
1,671,"5_1","5","1","2022_9_26_13-11-07_648.jpg",0,0.01,0,0,0,0,0.04,0,0,0,0.31,0.11,0,0,0.09,0,0,0,0
1,646,"5_1","5","1","2022_9_26_13-11-07_48.jpg",0,0.13,0,0,0,0,0.08,0,0,0.01,0.5,0.03,0,0,0.23,0,0.01,0,0
1,659,"5_1","5","1","2022_9_26_13-11-07_560.jpg",0.01,0,0,0,0.01,0,0.11,0,0,0,0.23,0,0.31,0,0.23,0,0,0,0
1,680,"5_1","5","1","2022_9_26_13-11-07_72.jpg",0.02,0.2,0.03,0.02,0.03,0,0.12,0.08,0,0,0.04,0.07,0,0,0.37,0,0,0,0.02
1,603,"5_1","5","1","2022_9_26_13-11-07_160.jpg",0,0.01,0.01,0,0.01,0,0.19,0.09,0,0,0.01,0.01,0,0,0.37,0,0,0,0
1,691,"5_1","5","1","2022_9_26_13-11-07_88.jpg",0,0,0,0,0,0.02,0.22,0,0,0.23,0.29,0,0,0,0.22,0,0,0,0
1,605,"5_1","5","1","2022_9_26_13-11-07_176.jpg",0,0,0.1,0,0.09,0,0.19,0.04,0,0,0.06,0.04,0.08,0,0.25,0.02,0,0,0
1,641,"5_1","5","1","2022_9_26_13-11-07_448.jpg",0.01,0.06,0.05,0.34,0.11,0,0.03,0,0,0,0.36,0,0,0,0.02,0,0,0.01,0
1,638,"5_1","5","1","2022_9_26_13-11-07_416.jpg",0,0,0.02,0,0.11,0,0.14,0.02,0,0,0.21,0,0.21,0,0.22,0,0,0,0.04
1,629,"5_1","5","1","2022_9_26_13-11-07_352.jpg",0,0.08,0.09,0.73,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1,624,"5_1","5","1","2022_9_26_13-11-07_32.jpg",0,0.36,0.01,0.02,0,0,0.04,0,0,0,0.34,0,0,0,0.19,0,0,0,0
1,650,"5_1","5","1","2022_9_26_13-11-07_496.jpg",0,0.01,0,0,0,0,0.01,0.02,0,0,0.06,0,0.36,0,0.53,0,0,0,0
1,672,"5_1","5","1","2022_9_26_13-11-07_656.jpg",0,0.06,0.02,0.13,0.07,0,0.17,0.06,0,0,0,0.22,0,0,0.11,0.01,0,0,0.01
1,610,"5_1","5","1","2022_9_26_13-11-07_216.jpg",0.03,0.22,0,0.03,0.09,0,0.1,0,0,0,0.01,0.02,0.17,0,0.16,0.01,0,0,0.01
1,606,"5_1","5","1","2022_9_26_13-11-07_184.jpg",0.02,0.03,0.01,0.01,0.06,0,0.18,0,0,0,0.01,0.03,0.06,0,0.52,0,0.01,0,0.01
1,608,"5_1","5","1","2022_9_26_13-11-07_200.jpg",0,0.01,0.05,0,0.03,0.01,0.24,0.01,0,0,0.17,0,0.06,0,0.23,0.01,0.01,0.01,0
1,655,"5_1","5","1","2022_9_26_13-11-07_536.jpg",0,0,0.06,0,0,0,0.04,0,0,0,0.06,0,0.2,0,0.34,0,0,0,0
1,665,"5_1","5","1","2022_9_26_13-11-07_608.jpg",0,0,0.12,0,0,0,0,0,0,0,0,0,0.81,0,0.03,0,0,0,0
1,637,"5_1","5","1","2022_9_26_13-11-07_408.jpg",0,0,0.01,0,0.07,0,0.04,0.01,0,0,0.28,0,0.39,0,0.19,0,0,0,0
1,645,"5_1","5","1","2022_9_26_13-11-07_472.jpg",0.03,0.06,0.06,0.17,0.01,0,0.03,0,0,0,0.15,0,0.12,0,0.26,0,0.01,0,0
