"sum","data_pts","key","site","transect","img_name","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","kelp_holdfast","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
0.99,98,"5_2","5","2","2022_9_26_13-33-08_72.jpg",0.15,0.38,0,0.02,0,0,0.22,0,0,0,0.15,0,0,0,0.05,0,0.02,0,0
0.99,99,"5_2","5","2","2022_9_26_13-33-08_64.jpg",0.26,0.49,0,0.02,0,0,0.19,0,0,0,0,0,0,0,0.03,0,0,0,0
1,100,"5_2","5","2","2022_9_26_13-33-08_80.jpg",0.06,0.37,0.01,0,0,0,0,0,0,0,0,0,0.16,0,0.38,0,0.02,0,0
0.99,95,"5_2","5","2","2022_9_26_13-33-08_536.jpg",0.01,0.01,0.2,0.62,0,0,0.08,0,0,0,0.01,0,0,0,0.02,0,0,0,0.04
1,100,"5_2","5","2","2022_9_26_13-33-08_320.jpg",0.06,0.08,0.16,0.56,0,0,0.02,0,0,0,0,0.02,0,0,0.1,0,0,0,0
1,86,"5_2","5","2","2022_9_26_13-33-08_472.jpg",0,0.05,0,0.16,0,0,0.42,0,0,0,0.16,0,0.14,0,0.07,0,0,0,0
0.99,94,"5_2","5","2","2022_9_26_13-33-08_240.jpg",0,0,0.23,0.68,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
1,100,"5_2","5","2","2022_9_26_13-33-08_136.jpg",0,0.3,0.02,0.56,0,0,0.1,0,0,0,0,0.02,0,0,0,0,0,0,0
1,100,"5_2","5","2","2022_9_26_13-33-08_272.jpg",0,0,0.05,0.91,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
1,88,"5_2","5","2","2022_9_26_13-33-08_144.jpg",0,0.27,0.09,0.45,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.05
0.99,92,"5_2","5","2","2022_9_26_13-33-08_8.jpg",0.17,0.3,0,0.01,0,0,0.1,0,0,0,0,0.02,0.36,0,0.03,0,0,0,0
0.99,98,"5_2","5","2","2022_9_26_13-33-08_592.jpg",0.16,0.14,0.1,0.47,0,0,0.06,0,0,0,0.02,0.02,0,0,0,0,0,0,0.02
1,100,"6_1","6","1","2022_8_15_09-59-38_112.jpg",0.15,0.12,0.01,0.04,0,0,0.05,0,0,0,0.6,0.02,0,0,0.01,0,0,0,0
1,99,"6_1","6","1","2022_8_15_09-59-38_208.jpg",0.02,0.01,0.05,0.09,0,0,0.02,0,0,0.06,0.72,0.03,0,0,0,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_192.jpg",0.08,0.02,0.05,0.08,0.04,0,0.01,0,0,0.11,0.56,0.02,0,0,0.03,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_416.jpg",0,0,0,0,0.11,0,0.18,0,0,0.32,0.02,0.11,0,0,0.24,0.02,0,0,0
1,74,"6_1","6","1","2022_8_15_09-59-38_584.jpg",0,0.03,0,0,0,0,0.05,0,0,0.26,0,0.54,0,0,0.12,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_656.jpg",0,0,0.02,0,0,0,0.12,0,0,0.34,0.25,0.2,0,0,0.05,0.02,0,0,0
1,97,"6_1","6","1","2022_8_15_09-59-38_576.jpg",0.01,0.01,0,0.01,0,0,0.15,0,0,0.1,0,0.51,0.02,0,0.19,0,0,0,0
1,53,"6_1","6","1","2022_8_15_09-59-38_592.jpg",0,0,0,0,0,0,0.19,0,0,0.15,0,0.53,0,0,0.13,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_272.jpg",0.03,0.03,0.01,0.02,0,0,0.01,0,0,0.16,0.57,0.07,0,0,0.1,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_312.jpg",0.01,0.08,0.01,0.01,0,0,0.02,0,0,0.17,0.25,0.32,0,0,0.13,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_528.jpg",0,0,0,0,0,0,0.14,0,0,0.11,0.1,0.35,0,0,0.3,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_648.jpg",0,0,0.02,0.01,0,0,0.14,0,0,0.55,0.1,0.14,0,0,0.04,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_8.jpg",0.01,0.13,0.04,0.73,0,0,0,0,0,0,0,0.03,0,0,0.06,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_488.jpg",0,0,0.01,0,0,0,0.16,0,0,0.12,0,0.58,0,0,0.13,0,0,0,0
1,90,"6_1","6","1","2022_8_15_09-59-38_680.jpg",0.01,0.01,0,0,0,0,0.23,0,0,0.47,0.02,0.18,0,0,0.08,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_544.jpg",0,0,0.04,0.05,0.01,0,0.22,0,0,0.14,0.08,0.33,0,0,0.13,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_504.jpg",0,0.01,0.03,0.08,0,0,0.17,0,0,0.21,0.15,0.31,0,0,0.04,0,0,0,0
1.01,57,"6_1","6","1","2022_8_15_09-59-38_360.jpg",0,0,0,0,0.04,0,0.21,0,0,0.14,0.35,0.16,0,0,0,0.02,0,0,0.09
1,100,"6_1","6","1","2022_8_15_09-59-38_432.jpg",0,0,0,0,0,0,0.08,0,0,0.35,0.26,0.25,0,0,0.06,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_120.jpg",0.04,0.11,0.03,0.01,0,0,0.01,0,0,0,0.79,0.01,0,0,0,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_88.jpg",0.25,0.23,0.07,0.02,0,0,0.13,0,0,0,0.02,0.03,0,0,0.25,0,0,0,0
1.01,62,"6_1","6","1","2022_8_15_09-59-38_608.jpg",0,0.02,0.02,0,0,0,0.44,0,0,0.03,0,0.34,0,0,0.16,0,0,0,0
0.99,98,"6_1","6","1","2022_8_15_09-59-38_0.jpg",0.01,0.1,0.03,0.71,0,0,0.02,0,0,0,0,0.03,0,0,0.09,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_560.jpg",0,0.01,0,0,0,0,0.13,0,0,0,0,0.68,0,0,0.18,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_176.jpg",0.02,0.06,0.02,0.01,0,0,0.03,0,0,0.06,0.74,0,0,0.02,0.04,0,0,0,0
0.99,99,"6_1","6","1","2022_8_15_09-59-38_664.jpg",0,0.01,0.05,0.07,0,0,0.12,0,0,0.25,0.25,0.18,0,0,0.06,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_336.jpg",0,0.03,0.1,0.05,0,0,0.11,0,0,0.13,0.4,0.04,0,0,0.14,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_616.jpg",0,0.01,0,0,0,0,0.05,0.02,0,0.08,0.2,0.4,0,0,0.24,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_280.jpg",0.02,0.04,0.05,0.01,0.06,0,0.06,0,0.01,0.01,0.57,0.13,0,0,0.04,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_624.jpg",0,0,0.02,0,0,0,0.16,0,0,0.2,0.15,0.34,0,0,0.13,0,0,0,0
0.99,97,"6_1","6","1","2022_8_15_09-59-38_392.jpg",0,0.01,0.04,0,0,0,0.11,0,0,0.27,0.26,0.13,0,0,0.15,0.02,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_352.jpg",0,0.01,0.15,0.04,0,0,0.04,0,0,0.23,0.31,0.09,0,0,0.13,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_424.jpg",0,0,0.01,0,0,0,0.24,0,0,0.41,0.02,0.11,0,0,0.2,0.01,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_464.jpg",0,0,0,0,0.01,0,0.13,0,0,0.15,0.28,0.28,0,0.03,0.12,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_96.jpg",0.04,0.06,0.04,0.02,0,0,0.03,0,0,0,0.77,0.01,0,0,0.01,0,0,0,0.02
1,100,"6_1","6","1","2022_8_15_09-59-38_248.jpg",0,0.03,0.06,0.03,0.02,0,0.03,0,0,0.08,0.54,0.04,0,0,0.17,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_48.jpg",0.26,0.26,0.03,0.05,0,0,0.11,0,0,0,0,0.07,0,0,0.22,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_480.jpg",0,0,0.01,0,0,0,0.24,0,0,0.07,0,0.51,0,0,0.17,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_256.jpg",0,0.05,0,0,0,0,0.02,0,0,0.27,0.44,0.06,0,0,0.16,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_168.jpg",0.07,0.01,0,0,0,0,0.01,0,0,0,0.9,0,0,0,0,0,0,0,0.01
1,99,"6_1","6","1","2022_8_15_09-59-38_704.jpg",0,0,0.01,0,0.03,0,0.08,0,0,0.07,0,0.6,0,0,0.21,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_640.jpg",0,0.04,0.03,0.13,0,0,0.1,0,0,0.08,0.17,0.32,0,0,0.13,0,0,0,0
1.01,91,"6_1","6","1","2022_8_15_09-59-38_552.jpg",0,0,0,0,0,0,0.09,0,0,0.13,0.09,0.51,0,0,0.19,0,0,0,0
0.98,97,"6_1","6","1","2022_8_15_09-59-38_224.jpg",0,0,0.08,0,0.04,0,0.1,0,0,0.03,0.48,0.04,0,0.14,0.04,0.03,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_632.jpg",0,0,0.01,0.01,0,0,0.17,0,0,0.13,0.24,0.17,0,0,0.27,0,0,0,0
1,99,"6_1","6","1","2022_8_15_09-59-38_152.jpg",0,0.1,0,0.1,0,0,0.12,0,0,0,0.68,0,0,0,0,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_368.jpg",0,0,0.02,0,0.04,0,0.11,0,0,0.09,0.17,0.41,0,0,0.13,0.03,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_736.jpg",0,0.02,0,0,0,0,0.12,0,0,0.21,0,0.22,0,0,0.43,0,0,0,0
1,99,"6_1","6","1","2022_8_15_09-59-38_568.jpg",0,0,0,0,0,0,0.17,0,0,0,0,0.68,0,0,0.15,0,0,0,0
1,100,"6_1","6","1","2022_8_15_09-59-38_304.jpg",0,0.04,0,0,0,0,0.04,0,0,0.07,0.57,0.15,0,0.02,0.09,0,0,0,0.02
1,99,"6_2","6","2","2022_8_15_10-21-13_360.jpg",0.08,0.1,0,0.08,0,0,0.04,0,0,0,0.65,0,0,0,0.05,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_112.jpg",0.01,0.05,0,0.08,0,0,0.06,0,0,0,0.79,0,0,0,0.01,0,0,0,0
0.99,99,"6_2","6","2","2022_8_15_10-21-13_224.jpg",0,0,0.01,0,0.01,0,0.14,0,0,0.09,0.37,0.25,0,0,0.12,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_96.jpg",0.02,0.03,0.03,0.07,0,0,0.02,0,0,0,0.82,0,0,0,0.01,0,0,0,0
0.99,96,"6_2","6","2","2022_8_15_10-21-13_184.jpg",0.03,0.02,0.02,0.02,0.01,0,0.29,0,0,0.08,0.39,0.04,0,0,0.09,0,0,0,0
0.99,98,"6_2","6","2","2022_8_15_10-21-13_200.jpg",0.01,0.03,0.04,0.03,0,0,0.17,0,0,0.12,0.47,0.06,0,0,0.06,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_344.jpg",0.02,0.12,0,0.02,0,0,0.06,0,0,0,0.61,0,0.05,0,0.12,0,0,0,0
0.99,98,"6_2","6","2","2022_8_15_10-21-13_176.jpg",0.09,0.03,0.09,0,0,0,0.22,0,0,0.06,0.34,0.06,0,0,0.1,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_424.jpg",0,0.01,0,0,0,0,0.05,0,0,0.01,0.51,0.12,0,0,0.3,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_192.jpg",0,0.03,0.02,0,0.02,0,0.17,0,0,0.09,0.28,0.16,0,0.18,0.05,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_336.jpg",0.01,0.02,0,0.02,0,0,0.01,0,0,0,0.62,0.07,0.13,0,0.12,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_88.jpg",0.03,0.07,0,0.08,0,0,0.04,0,0,0,0.78,0,0,0,0,0,0,0,0
0.99,99,"6_2","6","2","2022_8_15_10-21-13_440.jpg",0.02,0.07,0.01,0.02,0,0,0.22,0,0,0.03,0.2,0.14,0,0,0.28,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_264.jpg",0.01,0.01,0.04,0.05,0,0,0.06,0,0,0.1,0.45,0.04,0,0,0.23,0.01,0,0,0
0.99,98,"6_2","6","2","2022_8_15_10-21-13_400.jpg",0.01,0.05,0,0.04,0.03,0,0.02,0,0,0,0.39,0.22,0.15,0,0.08,0,0,0,0
0.99,99,"6_2","6","2","2022_8_15_10-21-13_256.jpg",0,0.01,0.01,0.02,0.02,0,0.08,0,0,0.11,0.37,0.3,0,0,0.07,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_160.jpg",0.07,0.03,0,0.03,0,0,0.2,0,0,0,0.65,0.02,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_216.jpg",0,0,0.07,0.02,0,0,0.17,0,0,0.09,0.26,0.22,0,0,0.17,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_80.jpg",0.03,0.22,0.08,0.06,0,0,0.06,0,0,0,0.55,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_104.jpg",0.04,0.01,0,0.08,0,0,0.09,0,0,0,0.78,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_328.jpg",0.05,0.1,0,0.02,0,0,0.1,0,0,0,0.41,0.06,0.06,0,0.2,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_72.jpg",0.04,0.06,0,0,0,0,0.01,0,0,0,0.89,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_232.jpg",0,0,0.03,0,0.01,0,0.11,0,0,0.1,0.09,0.29,0,0,0.37,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_312.jpg",0,0.02,0,0,0,0,0.13,0,0,0,0.12,0.17,0,0,0.56,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_24.jpg",0.16,0.31,0.04,0.07,0,0,0.16,0,0,0,0.01,0.2,0.03,0,0.02,0,0,0,0
1,99,"6_2","6","2","2022_8_15_10-21-13_40.jpg",0.05,0.18,0.02,0.05,0,0,0.11,0,0,0,0.59,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_432.jpg",0.03,0.01,0.02,0,0,0,0.16,0,0,0.06,0,0.11,0,0,0.61,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_208.jpg",0,0.01,0.02,0.01,0,0,0.23,0,0,0.26,0.26,0.06,0,0,0.14,0,0,0,0.01
1,100,"6_2","6","2","2022_8_15_10-21-13_0.jpg",0.09,0.4,0.03,0.11,0,0,0.18,0,0,0,0,0.15,0,0,0.04,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_408.jpg",0.06,0.05,0.02,0.03,0,0,0.1,0,0,0,0.63,0.06,0,0,0.05,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_320.jpg",0.02,0.12,0.03,0.01,0,0,0.12,0,0,0,0.04,0.37,0,0,0.29,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_248.jpg",0,0,0.03,0,0.01,0,0.12,0,0,0.24,0.3,0.17,0,0,0.12,0,0,0,0.01
1,100,"6_2","6","2","2022_8_15_10-21-13_152.jpg",0.07,0,0.01,0.05,0,0,0.08,0,0,0,0.75,0.03,0,0,0.01,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_64.jpg",0.02,0.05,0,0,0,0,0.03,0,0,0,0.9,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_384.jpg",0.01,0.08,0,0.02,0,0,0.17,0,0,0,0.68,0,0,0,0.04,0,0,0,0
1,98,"6_2","6","2","2022_8_15_10-21-13_272.jpg",0,0.01,0.03,0.01,0,0,0.13,0,0,0.27,0.29,0.08,0,0.08,0.04,0.06,0,0,0
1,99,"6_2","6","2","2022_8_15_10-21-13_128.jpg",0.08,0.12,0.01,0.11,0,0,0.05,0,0,0,0.59,0,0,0,0.04,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_120.jpg",0.12,0.04,0.01,0.09,0,0,0.01,0,0,0.01,0.7,0.02,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_352.jpg",0.01,0.13,0,0.03,0,0,0.01,0,0,0,0.58,0.08,0,0,0.16,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_8.jpg",0.11,0.37,0.03,0.17,0,0,0.23,0,0,0,0,0.05,0,0,0.02,0,0,0,0.02
1,92,"6_2","6","2","2022_8_15_10-21-13_288.jpg",0,0.01,0,0.01,0,0,0.21,0.02,0,0,0.35,0.23,0,0,0.16,0.01,0,0,0
1.01,63,"6_2","6","2","2022_8_15_10-21-13_296.jpg",0.02,0.02,0.03,0.13,0,0,0.08,0,0,0.03,0.33,0.06,0,0,0.29,0.02,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_168.jpg",0.08,0.02,0.02,0,0,0,0.12,0,0,0,0.75,0.01,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_144.jpg",0.11,0.15,0.04,0.02,0,0,0.09,0,0,0,0.59,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_56.jpg",0.09,0.2,0.05,0.08,0,0,0.11,0,0,0,0.42,0,0,0,0.05,0,0,0,0
0.99,92,"6_2","6","2","2022_8_15_10-21-13_280.jpg",0,0,0.02,0.05,0,0,0.24,0,0,0.16,0.1,0.29,0,0,0.13,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_240.jpg",0,0,0.08,0,0.01,0,0.16,0,0,0.01,0.19,0.17,0,0,0.38,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_368.jpg",0.06,0.08,0,0.06,0.01,0,0.09,0,0,0.03,0.44,0.02,0.2,0,0.01,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_32.jpg",0.24,0.23,0.04,0.02,0,0,0.11,0,0,0,0.36,0,0,0,0,0,0,0,0
1,100,"6_2","6","2","2022_8_15_10-21-13_376.jpg",0.03,0.07,0.01,0.07,0,0,0.01,0,0,0,0.77,0.01,0,0,0.03,0,0,0,0
0.99,97,"7_1","7","1","2022_8_15_11-59-18_72.jpg",0.05,0.01,0.03,0.02,0,0,0.11,0.02,0,0,0.62,0.03,0,0,0.04,0,0.06,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_288.jpg",0.02,0,0,0,0,0,0.09,0,0,0,0.89,0,0,0,0,0,0,0,0
0.99,99,"7_1","7","1","2022_8_15_11-59-18_232.jpg",0,0.08,0,0,0,0,0.01,0,0,0,0.48,0.01,0.41,0,0,0,0,0,0
0.99,99,"7_1","7","1","2022_8_15_11-59-18_512.jpg",0.04,0.24,0.18,0.06,0,0,0.09,0,0,0,0.21,0.01,0,0,0.14,0,0,0,0.02
1,100,"7_1","7","1","2022_8_15_11-59-18_536.jpg",0,0.01,0.01,0.02,0,0,0.01,0,0,0,0.92,0.02,0,0,0,0,0,0,0.01
0.99,85,"7_1","7","1","2022_8_15_11-59-18_24.jpg",0.58,0.04,0.02,0.02,0,0,0.15,0.02,0,0,0,0.09,0,0,0.07,0,0,0,0
0.99,98,"7_1","7","1","2022_8_15_11-59-18_496.jpg",0.01,0.03,0.23,0.05,0,0,0.07,0,0,0,0.53,0.04,0,0,0.03,0,0,0,0
0.99,97,"7_1","7","1","2022_8_15_11-59-18_32.jpg",0.35,0.06,0,0.01,0,0,0.06,0.02,0,0,0.34,0.08,0,0,0.06,0,0.01,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_304.jpg",0,0.16,0.14,0.02,0,0,0.11,0,0,0,0.5,0.01,0.06,0,0,0,0,0,0
1,93,"7_1","7","1","2022_8_15_11-59-18_544.jpg",0,0.23,0.05,0.08,0,0,0.06,0,0,0,0.23,0.01,0.28,0,0.06,0,0,0,0
1,90,"7_1","7","1","2022_8_15_11-59-18_8.jpg",0.66,0,0,0,0,0.01,0.09,0.18,0.01,0,0.04,0,0,0,0.01,0,0,0,0
0.99,88,"7_1","7","1","2022_8_15_11-59-18_88.jpg",0.03,0.01,0,0,0,0,0.12,0.03,0,0,0.64,0.08,0,0,0.06,0,0.02,0,0
0.99,95,"7_1","7","1","2022_8_15_11-59-18_56.jpg",0.13,0.05,0.04,0,0,0,0.08,0,0,0,0.6,0.06,0,0,0.03,0,0,0,0
0.99,86,"7_1","7","1","2022_8_15_11-59-18_80.jpg",0.13,0.03,0.03,0.02,0,0,0.08,0,0,0,0.63,0,0.06,0,0.01,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_160.jpg",0,0,0.04,0.67,0,0,0.22,0,0,0,0.02,0,0,0,0.05,0,0,0,0
1,99,"7_1","7","1","2022_8_15_11-59-18_16.jpg",0.51,0,0.01,0,0,0,0.26,0,0,0,0.11,0.04,0,0,0.07,0,0,0,0
0.99,94,"7_1","7","1","2022_8_15_11-59-18_64.jpg",0.03,0.01,0,0,0,0,0.07,0,0,0,0.85,0.01,0,0,0.02,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_352.jpg",0.01,0.13,0.05,0.25,0,0,0.02,0,0,0,0.33,0.01,0.17,0,0.03,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_320.jpg",0.02,0.19,0.01,0,0,0,0.09,0,0,0,0.06,0.01,0.61,0,0.01,0,0,0,0
1,94,"7_1","7","1","2022_8_15_11-59-18_368.jpg",0.01,0.13,0.01,0.21,0,0,0.05,0,0,0,0.09,0,0.48,0,0.02,0,0,0,0
1,76,"7_1","7","1","2022_8_15_11-59-18_48.jpg",0.26,0.13,0.03,0.01,0,0,0.29,0.03,0,0,0.04,0.12,0,0,0.09,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_264.jpg",0,0.1,0.05,0,0,0,0.02,0.01,0.01,0,0.71,0.03,0,0,0.07,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_128.jpg",0,0,0,0,0,0,0.06,0,0,0,0.94,0,0,0,0,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_280.jpg",0,0.09,0,0,0,0,0.07,0,0,0,0.48,0.01,0.32,0,0.02,0.01,0,0,0
1,99,"7_1","7","1","2022_8_15_11-59-18_344.jpg",0,0.02,0.11,0.01,0,0,0.02,0,0,0,0.8,0.04,0,0,0,0,0,0,0
0.99,98,"7_1","7","1","2022_8_15_11-59-18_120.jpg",0.03,0.06,0.07,0.03,0,0,0.06,0.01,0,0,0.66,0.05,0,0,0.02,0,0,0,0
1,99,"7_1","7","1","2022_8_15_11-59-18_448.jpg",0.05,0.16,0,0.08,0,0,0.08,0.01,0,0,0.56,0,0.04,0,0.02,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_408.jpg",0.06,0.42,0.02,0.36,0,0,0.02,0,0.01,0,0.05,0.03,0,0,0.03,0,0,0,0
1,94,"7_1","7","1","2022_8_15_11-59-18_240.jpg",0.06,0.13,0.16,0.11,0,0,0.13,0,0,0,0.31,0.06,0,0,0.04,0,0,0,0
1,95,"7_1","7","1","2022_8_15_11-59-18_104.jpg",0.42,0.09,0.05,0,0,0,0.11,0,0,0,0.14,0.08,0,0,0.11,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_504.jpg",0.02,0.02,0,0,0,0,0.01,0,0,0,0.74,0,0.2,0,0.01,0,0,0,0
1,99,"7_1","7","1","2022_8_15_11-59-18_400.jpg",0.02,0.32,0,0.07,0,0,0.01,0,0,0,0.58,0,0,0,0,0,0,0,0
1,93,"7_1","7","1","2022_8_15_11-59-18_336.jpg",0.03,0.39,0.05,0.02,0,0,0.08,0,0,0,0.4,0,0.01,0,0.02,0,0,0,0
0.99,91,"7_1","7","1","2022_8_15_11-59-18_456.jpg",0.1,0.27,0.03,0.23,0,0,0.12,0,0,0,0.24,0,0,0,0,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_224.jpg",0.02,0.2,0.03,0.03,0,0,0.12,0.01,0,0,0.55,0.02,0,0,0.02,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_272.jpg",0.02,0.23,0.13,0.04,0,0,0.02,0.01,0,0,0.49,0,0,0,0.06,0,0,0,0
1,99,"7_1","7","1","2022_8_15_11-59-18_480.jpg",0,0.2,0,0.02,0,0,0.03,0,0,0,0.74,0,0,0,0,0,0,0,0.01
0.99,96,"7_1","7","1","2022_8_15_11-59-18_256.jpg",0,0.05,0.03,0,0,0,0.03,0,0,0,0.85,0.02,0,0,0.01,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_0.jpg",0.34,0,0,0,0,0,0.42,0.1,0,0,0.09,0.02,0,0,0.03,0,0,0,0
0.99,85,"7_1","7","1","2022_8_15_11-59-18_40.jpg",0.28,0.02,0.07,0,0,0,0.16,0.12,0,0,0,0.15,0,0,0.18,0,0,0.01,0
1,100,"7_1","7","1","2022_8_15_11-59-18_464.jpg",0.13,0.14,0,0.08,0,0,0.08,0,0,0,0.3,0.05,0.02,0,0.19,0,0,0,0.01
1,100,"7_1","7","1","2022_8_15_11-59-18_424.jpg",0.11,0.5,0.04,0.13,0,0,0.03,0,0,0,0.01,0.05,0,0,0.13,0,0,0,0
0.99,97,"7_1","7","1","2022_8_15_11-59-18_488.jpg",0.01,0.07,0.27,0.07,0,0,0.07,0,0,0,0.33,0.05,0.12,0,0,0,0,0,0
0.99,97,"7_1","7","1","2022_8_15_11-59-18_328.jpg",0.01,0.09,0.02,0.01,0,0,0.05,0,0,0,0.78,0.02,0,0,0.01,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_192.jpg",0.01,0.23,0.05,0.42,0.04,0,0.1,0.03,0,0,0,0.03,0,0,0.09,0,0,0,0
0.99,99,"7_1","7","1","2022_8_15_11-59-18_528.jpg",0.12,0.01,0.01,0.3,0,0,0.01,0,0.01,0,0.08,0.01,0.08,0,0.36,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_168.jpg",0,0,0.1,0.61,0,0,0.19,0,0,0,0,0.04,0,0,0.06,0,0,0,0
1,100,"7_1","7","1","2022_8_15_11-59-18_112.jpg",0.11,0.07,0.33,0.01,0,0.03,0.1,0.01,0,0,0,0.08,0,0,0.25,0,0,0,0.01
1,60,"7_1","7","1","2022_8_15_11-59-18_376.jpg",0,0.18,0.07,0.23,0,0,0.17,0,0,0,0.03,0.07,0.23,0,0.02,0,0,0,0
0.99,98,"7_1","7","1","2022_8_15_11-59-18_312.jpg",0.01,0.05,0.04,0.09,0,0,0.08,0,0,0,0.49,0,0.11,0,0.11,0,0.01,0,0
1,98,"7_2","7","2","2022_8_15_12-19-36_704.jpg",0,0.04,0.02,0.49,0,0,0.04,0,0,0,0.27,0.06,0,0,0.02,0,0,0,0.06
