"sum","SU","key","site","transect","img_name","MDS1","MDS2","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","kelp_holdfast","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
1,396,"3_2","3","2","2022_9_29_10-35-25_312.jpg",0.715288300542451,-0.194355382332285,2,0,2,8,14,0,12,0,0,0,0,0,40,0,6,0,0,0,0
1,388,"3_2","3","2","2022_9_29_10-35-25_248.jpg",0.935010458219075,0.113844088902765,0,0,14,0,26,0,6,0,0,0,0,0,14,0,10,4,0,2,0
1,419,"3_2","3","2","2022_9_29_10-35-25_480.jpg",0.926171931654254,-0.0270480813763976,0,2,0,0,32,0,4,0,0,0,0,2,28,0,30,0,0,0,0
1,395,"3_2","3","2","2022_9_29_10-35-25_304.jpg",0.716095626096399,-0.285928081027382,0,2,4,12,4,0,20,0,0,0,0,0,52,0,0,0,0,0,0
1,412,"3_2","3","2","2022_9_29_10-35-25_424.jpg",0.879456597190908,-0.630772503865838,0,0,2,0,4,0,6,0,0,0,0,0,58,0,2,0,0,0,0
1,405,"3_2","3","2","2022_9_29_10-35-25_376.jpg",0.353655945724969,0.1673200197329,4,18,4,12,30,0,2,0,0,0,2,2,8,0,16,0,0,0,0
1,380,"3_2","3","2","2022_9_29_10-35-25_192.jpg",1.02295565281501,-0.55235264964683,4,0,4,0,40,0,2,0,0,0,0,0,42,0,0,8,0,0,0
1,387,"3_2","3","2","2022_9_29_10-35-25_240.jpg",0.972898236129639,-0.218556617823535,0,0,2,0,42,0,8,0,0,0,0,0,34,0,10,4,0,0,0
1,413,"3_2","3","2","2022_9_29_10-35-25_432.jpg",1.02026520521922,-0.705258236354752,0,0,0,0,18,0,2,0,0,0,0,0,70,0,2,0,0,0,0
1,370,"3_2","3","2","2022_9_29_10-35-25_120.jpg",0.710794819276527,-0.769645388481031,6,10,0,0,2,0,0,0,0,0,0,0,80,0,2,0,0,0,0
1,375,"3_2","3","2","2022_9_29_10-35-25_16.jpg",0.492541159679735,-0.280074214369825,10,14,0,10,0,0,6,0,0,0,0,0,52,0,6,0,0,0,0
1,424,"3_2","3","2","2022_9_29_10-35-25_80.jpg",0.782998190497935,-0.488616301928979,12,2,0,0,24,0,4,0,0,0,2,0,48,0,2,0,0,0,0
1,425,"3_2","3","2","2022_9_29_10-35-25_88.jpg",1.00377948331418,-0.883104225707585,4,0,0,0,6,0,0,0,0,0,0,0,90,0,0,0,0,0,0
1,399,"3_2","3","2","2022_9_29_10-35-25_328.jpg",0.463839108955053,-0.565878105467993,4,0,2,0,16,0,6,0,0,0,12,0,46,0,2,0,0,0,0
1,369,"3_2","3","2","2022_9_29_10-35-25_112.jpg",0.993752110368323,-0.732035794826202,0,0,0,0,10,0,2,0,0,0,0,0,84,0,4,0,0,0,0
1,414,"3_2","3","2","2022_9_29_10-35-25_440.jpg",0.799287315168246,-0.371267710827698,0,0,4,0,10,0,12,0,0,0,0,4,52,0,4,0,0,0,0
1,398,"3_2","3","2","2022_9_29_10-35-25_320.jpg",0.751705093233577,-0.27058503108879,0,2,4,2,10,0,20,0,0,0,0,0,46,0,4,0,0,0,0
1,367,"3_2","3","2","2022_9_29_10-35-25_0.jpg",0.561238880017266,-0.193075126048199,32,8,0,14,4,0,4,0,0,0,0,0,36,0,2,0,0,0,0
1,386,"3_2","3","2","2022_9_29_10-35-25_24.jpg",0.679482146034682,0.265353667634137,30,4,2,2,8,0,0,0,0,0,0,2,18,0,32,0,0,0,0
1,372,"3_2","3","2","2022_9_29_10-35-25_136.jpg",0.933720352275354,-0.231649394569963,14,0,10,0,40,0,4,0,0,0,0,0,30,0,2,0,0,0,0
1,377,"3_2","3","2","2022_9_29_10-35-25_168.jpg",0.704958127011446,-0.652760146728902,0,0,0,0,26,0,0,8,0,0,8,4,40,0,4,2,0,0,2
1,379,"3_2","3","2","2022_9_29_10-35-25_184.jpg",1.10203386304993,-0.17378410027644,0,0,0,0,24,0,0,0,0,0,0,0,38,0,38,0,0,0,0
1,418,"3_2","3","2","2022_9_29_10-35-25_472.jpg",0.289358783711359,-0.445372756023997,0,0,4,0,12,0,6,0,0,0,20,0,40,0,12,0,0,0,0
1,381,"3_2","3","2","2022_9_29_10-35-25_200.jpg",1.05016795916941,-0.426681193701078,0,0,0,0,34,0,2,0,0,0,0,0,46,0,10,8,0,0,0
1,393,"3_2","3","2","2022_9_29_10-35-25_288.jpg",0.6551008233216,-0.00331388554150394,0,2,14,12,14,0,12,0,0,0,0,0,24,0,2,0,0,0,0
1,415,"3_2","3","2","2022_9_29_10-35-25_448.jpg",0.601385405392698,-0.653534769050272,0,4,0,0,26,0,4,0,0,0,6,2,34,0,0,0,0,0,0
1,390,"3_2","3","2","2022_9_29_10-35-25_264.jpg",0.522921061344806,-0.149720537635089,0,10,10,4,10,0,20,0,0,0,0,4,36,0,2,0,0,0,0
1,422,"3_2","3","2","2022_9_29_10-35-25_72.jpg",0.412600896902881,-0.397597657020529,28,18,2,0,0,0,0,0,0,0,4,2,40,0,6,0,0,0,0
1,426,"3_2","3","2","2022_9_29_10-35-25_96.jpg",0.721550799650425,-0.839874586460855,0,0,0,0,22,0,0,0,0,0,10,0,62,0,0,0,0,0,0
1,382,"3_2","3","2","2022_9_29_10-35-25_208.jpg",0.877173594748994,0.129379976338252,0,0,8,0,40,0,12,0,0,0,0,0,18,0,16,0,0,0,2
1,421,"3_2","3","2","2022_9_29_10-35-25_64.jpg",0.635478026318497,-0.559224678034496,26,2,0,4,6,0,0,0,0,0,4,0,46,0,2,0,0,0,0
1,401,"3_2","3","2","2022_9_29_10-35-25_344.jpg",0.961823516007114,0.205082124954106,0,0,6,0,38,0,6,0,0,0,0,0,10,0,14,2,0,0,0
1,434,"3_3","3","3","2022_9_29_10-54-18_16.jpg",0.59290162641229,-0.373495341227104,12,4,0,0,6,0,10,0,0,0,4,0,58,0,6,0,0,0,0
1,450,"3_3","3","3","2022_9_29_10-54-18_48.jpg",0.511183250432184,-0.125094543367324,8,2,0,12,2,0,22,0,0,0,4,0,44,0,6,0,0,0,0
1,438,"3_3","3","3","2022_9_29_10-54-18_184.jpg",0.551473891062393,-0.405688220589908,14,12,0,2,0,0,2,0,0,0,0,0,44,0,6,0,0,0,0
1,455,"3_3","3","3","2022_9_29_10-54-18_80.jpg",0.928769484942805,-0.914843653349915,0,0,0,8,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
1,439,"3_3","3","3","2022_9_29_10-54-18_192.jpg",0.857246811203743,-0.342812590252507,0,0,2,2,20,0,6,0,0,0,0,0,54,0,12,0,0,0,0
1,436,"3_3","3","3","2022_9_29_10-54-18_168.jpg",0.188031050081573,0.546676909036121,48,10,0,14,0,0,8,0,0,0,0,4,6,0,6,0,0,0,0
1,437,"3_3","3","3","2022_9_29_10-54-18_176.jpg",0.29586252621257,-0.108487369625577,38,14,2,8,0,0,2,0,0,0,4,0,22,0,4,0,0,0,0
1,445,"3_3","3","3","2022_9_29_10-54-18_24.jpg",0.831077921686139,-0.37681776103116,10,0,0,0,16,0,12,0,0,0,0,0,56,0,4,0,0,0,0
1,454,"3_3","3","3","2022_9_29_10-54-18_8.jpg",0.594327114150435,0.589221353226946,56,6,0,4,12,0,16,0,0,0,0,0,2,0,4,0,0,0,0
1,440,"3_3","3","3","2022_9_29_10-54-18_200.jpg",0.689494071242048,-0.399149119964704,2,14,0,0,16,0,20,0,0,0,0,0,48,0,0,0,0,0,0
1,456,"3_3","3","3","2022_9_29_10-54-18_88.jpg",0.553086268091277,-0.155913459978419,8,6,0,8,2,0,12,0,0,0,0,0,50,0,12,0,0,0,0
1,427,"3_3","3","3","2022_9_29_10-54-18_0.jpg",0.57229210603187,0.517153889268654,54,0,4,14,0,0,4,0,0,0,0,0,12,0,12,0,0,0,0
1,432,"3_3","3","3","2022_9_29_10-54-18_144.jpg",0.679666662263624,-0.562069686768981,22,4,0,6,2,0,2,0,0,0,0,0,62,0,2,0,0,0,0
1,430,"3_3","3","3","2022_9_29_10-54-18_120.jpg",0.330593356119518,0.424702148367566,28,6,2,12,0,0,24,0,0,0,0,0,10,0,18,0,0,0,0
1,453,"3_3","3","3","2022_9_29_10-54-18_72.jpg",0.25381500503626,-0.0732808179275792,16,6,2,4,0,0,14,0,0,0,8,8,30,0,6,0,0,0,2
1,451,"3_3","3","3","2022_9_29_10-54-18_56.jpg",0.350712464669762,0.454123955094248,12,2,16,14,6,0,22,0,0,0,0,0,6,0,20,0,0,0,0
1,449,"3_3","3","3","2022_9_29_10-54-18_40.jpg",0.656359689684448,-0.237074973807617,16,0,2,0,0,0,6,0,0,0,4,0,54,0,18,0,0,0,0
1,429,"3_3","3","3","2022_9_29_10-54-18_112.jpg",0.414967395620288,-0.0730451096460198,14,18,2,10,8,0,8,0,0,0,0,0,32,0,8,0,0,0,0
1,452,"3_3","3","3","2022_9_29_10-54-18_64.jpg",0.706956183212433,-0.383171289930722,16,0,2,8,2,0,10,0,0,0,0,0,54,0,0,0,0,0,0
1,443,"3_3","3","3","2022_9_29_10-54-18_224.jpg",0.919424688729138,-0.589028393743641,0,0,0,2,6,0,2,0,0,0,0,0,78,0,10,0,0,0,0
1,433,"3_3","3","3","2022_9_29_10-54-18_152.jpg",0.381354557814503,0.293000339496474,44,14,0,6,0,0,10,0,0,0,0,0,14,0,12,0,0,0,0
1,441,"3_3","3","3","2022_9_29_10-54-18_208.jpg",0.59643586199214,-0.212221966007367,4,4,0,10,0,0,6,0,0,0,0,4,58,0,14,0,0,0,0
1,444,"3_3","3","3","2022_9_29_10-54-18_232.jpg",1.01637245249993,-0.965812660580166,0,0,0,0,0,0,2,0,0,0,0,0,98,0,0,0,0,0,0
1,447,"3_3","3","3","2022_9_29_10-54-18_248.jpg",0.112562714096697,0.0486105490167034,22,12,6,16,0,0,4,0,0,0,10,0,18,0,10,0,0,0,0
1,435,"3_3","3","3","2022_9_29_10-54-18_160.jpg",0.550559956850175,-0.655278633322444,30,24,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0
1,442,"3_3","3","3","2022_9_29_10-54-18_216.jpg",0.711556744115915,-0.630366557851064,6,10,0,2,12,0,0,0,0,0,0,0,66,0,2,0,0,0,0
1,446,"3_3","3","3","2022_9_29_10-54-18_240.jpg",0.750436058783315,-0.76963943867633,0,6,0,0,0,0,2,0,0,0,0,2,84,0,4,0,0,0,0
1,431,"3_3","3","3","2022_9_29_10-54-18_136.jpg",0.76720033180014,-0.240954753569359,10,0,0,0,0,0,12,0,0,0,0,2,62,0,14,0,0,0,0
1,448,"3_3","3","3","2022_9_29_10-54-18_32.jpg",0.768360536774603,-0.675900770065953,6,2,0,0,6,0,2,0,0,0,2,0,78,0,4,0,0,0,0
1,428,"3_3","3","3","2022_9_29_10-54-18_104.jpg",0.599032067561531,-0.376282055071646,10,10,0,8,12,0,8,0,0,0,0,0,52,0,0,0,0,0,0
1,457,"3_3","3","3","2022_9_29_10-54-18_96.jpg",0.608140519981561,-0.55468254738487,2,6,2,10,0,0,6,0,0,0,0,0,72,0,2,0,0,0,0
1,496,"4_1","4","1","2022_10_10_09-46-57_344.jpg",0.815545158913562,-0.532079086197099,0,4,2,0,20,0,8,0,0,0,0,0,60,0,2,0,0,0,0
1,481,"4_1","4","1","2022_10_10_09-46-57_24.jpg",0.370704867633357,0.12580381815576,15,45,0,6,7,0,9,0,0,0,0,0,13,0,3,0,0,0,0
1,504,"4_1","4","1","2022_10_10_09-46-57_400.jpg",-0.0640483103547992,0.729333610599715,7,59,0,9,0,0,2,0,0,0,1,3,1,0,18,0,0,0,0
1,501,"4_1","4","1","2022_10_10_09-46-57_384.jpg",0.531073633064873,-0.418366511362638,26,17,0,0,0,0,0,1,0,0,1,3,45,0,7,0,0,0,0
1,468,"4_1","4","1","2022_10_10_09-46-57_144.jpg",0.234164420493392,0.171943072609044,8,23,4,20,0,0,12,0,0,0,0,1,18,0,10,0,0,0,0
1,506,"4_1","4","1","2022_10_10_09-46-57_416.jpg",0.620327569358413,-0.749017107841783,14,16,0,0,0,0,0,0,0,0,1,0,69,0,0,0,0,0,0
1,472,"4_1","4","1","2022_10_10_09-46-57_168.jpg",-0.244257295212278,0.734094338607544,4,29,5,42,0,0,14,0,0,0,0,2,0,0,2,0,0,0,0
1,490,"4_1","4","1","2022_10_10_09-46-57_304.jpg",0.140036901248002,0.42531796932998,2,14,7,34,3,0,20,0,0,0,0,2,7,0,6,1,0,0,0
1,465,"4_1","4","1","2022_10_10_09-46-57_120.jpg",0.508183406903302,-0.381865010076774,7,21,0,4,2,0,6,0,0,0,0,0,54,0,5,0,0,0,0
1,499,"4_1","4","1","2022_10_10_09-46-57_368.jpg",0.388679639907554,0.370830455752795,33,15,4,1,10,0,23,0,0,0,0,0,6,0,5,0,0,0,0
1,502,"4_1","4","1","2022_10_10_09-46-57_392.jpg",0.624278962216195,-0.492533093901857,2,16,0,0,0,0,29,0,0,0,0,0,53,0,0,0,0,0,0
1,485,"4_1","4","1","2022_10_10_09-46-57_264.jpg",0.0160293046965329,0.591897470676154,5,30,2,27,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0
1,483,"4_1","4","1","2022_10_10_09-46-57_248.jpg",0.653405652074459,-0.432984240430972,3,8,0,0,0,0,40,0,0,0,0,4,45,0,0,0,0,0,0
1,494,"4_1","4","1","2022_10_10_09-46-57_328.jpg",0.429083061616014,-0.288562515559443,9,22,4,3,0,0,9,0,0,0,0,1,42,0,2,0,0,0,0
1,482,"4_1","4","1","2022_10_10_09-46-57_240.jpg",0.418255395206506,-0.297830507551647,10,40,0,1,0,0,7,0,0,0,0,1,30,0,4,0,0,0,0
1,522,"4_1","4","1","2022_10_10_09-46-57_80.jpg",0.289344859055142,0.3417475421999,10,11,1,35,5,0,8,0,0,0,0,0,11,0,18,1,0,0,0
1,473,"4_1","4","1","2022_10_10_09-46-57_176.jpg",-0.253123102406069,0.720053141901087,10,34,5,36,0,0,12,0,0,0,1,0,0,0,1,1,0,0,0
1,507,"4_1","4","1","2022_10_10_09-46-57_424.jpg",0.498421835922855,-0.184585842828972,8,18,2,1,13,0,12,0,0,0,0,1,36,0,6,0,0,1,2
1,510,"4_1","4","1","2022_10_10_09-46-57_448.jpg",0.486069678871798,-0.32925075580285,11,19,0,1,0,0,22,0,0,0,2,0,45,0,0,0,0,0,0
1,479,"4_1","4","1","2022_10_10_09-46-57_224.jpg",0.602927863974469,-0.44242285268912,4,9,0,1,0,0,11,0,0,0,0,1,67,0,6,0,0,0,0
1,505,"4_1","4","1","2022_10_10_09-46-57_408.jpg",0.431531493139689,-0.540068190761402,22,28,1,0,0,0,2,0,0,0,2,1,40,0,1,0,0,0,0
1,512,"4_1","4","1","2022_10_10_09-46-57_464.jpg",0.695351597885999,-0.551047252699514,2,9,0,0,0,0,28,0,0,0,0,0,61,0,0,0,0,0,0
1,515,"4_1","4","1","2022_10_10_09-46-57_480.jpg",0.513018565192769,-0.430155076587116,4,30,0,0,0,0,21,0,0,0,1,0,44,0,0,0,0,0,0
1,495,"4_1","4","1","2022_10_10_09-46-57_336.jpg",0.554610513960216,-0.274444370892428,24,14,0,0,7,0,8,0,0,0,0,1,40,0,4,0,0,0,0
1,474,"4_1","4","1","2022_10_10_09-46-57_184.jpg",-0.0382260993812887,0.493699913491264,33,25,5,12,1,0,11,0,0,0,2,3,0,0,8,0,0,0,0
1,470,"4_1","4","1","2022_10_10_09-46-57_16.jpg",0.549265299707398,-0.2544074211268,0,10,2,28,2,0,5,2,0,0,0,0,47,0,4,0,0,0,0
1,516,"4_1","4","1","2022_10_10_09-46-57_488.jpg",0.532729321292388,-0.56363128947795,9,30,0,0,0,0,8,0,0,0,0,0,53,0,0,0,0,0,0
1,492,"4_1","4","1","2022_10_10_09-46-57_32.jpg",0.425064399915708,-0.0916645187460577,6,17,2,13,0,0,7,0,0,0,0,0,41,0,14,0,0,0,0
1,521,"4_1","4","1","2022_10_10_09-46-57_8.jpg",0.530804751959505,-0.321075297648174,8,14,8,13,13,0,1,0,0,0,0,0,42,0,1,0,0,0,0
1,518,"4_1","4","1","2022_10_10_09-46-57_56.jpg",0.643002099414501,-0.30975036780494,10,5,0,6,13,0,7,0,0,0,0,0,53,0,6,0,0,0,0
1,467,"4_1","4","1","2022_10_10_09-46-57_136.jpg",0.0702512855781673,0.381764535402414,12,23,2,10,8,0,10,0,0,0,0,4,0,0,4,0,0,0,0
1,478,"4_1","4","1","2022_10_10_09-46-57_216.jpg",-0.296083556257111,0.595888378398369,18,38,0,26,0,0,7,0,0,0,6,1,0,0,3,0,0,0,0
1,466,"4_1","4","1","2022_10_10_09-46-57_128.jpg",-0.359156669679388,0.804461061024905,4,22,0,1,0,0,64,0,0,0,4,2,0,0,3,0,0,0,0
1,524,"4_1","4","1","2022_10_10_09-46-57_96.jpg",0.293211186256821,0.104383744665808,10,31,2,15,4,0,13,0,0,0,0,0,18,0,3,0,0,0,0
1,487,"4_1","4","1","2022_10_10_09-46-57_280.jpg",0.491820002522696,0.030463389306229,2,13,10,11,26,0,4,0,0,0,0,0,20,0,14,0,0,0,0
1,498,"4_1","4","1","2022_10_10_09-46-57_360.jpg",0.654407790201033,-0.29541134029395,15,4,7,1,18,0,8,0,0,0,0,2,42,0,1,0,0,1,1
1,489,"4_1","4","1","2022_10_10_09-46-57_296.jpg",-0.0182962904857106,0.58883907502742,3,21,2,28,0,0,21,0,0,0,0,4,0,0,13,0,0,0,0
1,493,"4_1","4","1","2022_10_10_09-46-57_320.jpg",0.57476287143142,-0.630879543508409,22,20,0,0,3,0,0,0,0,0,0,3,50,0,0,0,0,0,0
1,511,"4_1","4","1","2022_10_10_09-46-57_456.jpg",-0.576185514901972,0.807905624906624,36,51,0,2,0,0,6,0,0,0,4,0,0,0,1,0,0,0,0
1,475,"4_1","4","1","2022_10_10_09-46-57_192.jpg",-0.260639572857749,0.716543699950911,26,36,6,15,0,0,3,1,0,0,0,2,0,0,3,0,0,0,2
1,476,"4_1","4","1","2022_10_10_09-46-57_200.jpg",0.405757422632606,-6.81342410792566e-05,15,17,0,33,0,0,2,0,0,0,0,1,26,0,1,0,0,0,0
1,471,"4_1","4","1","2022_10_10_09-46-57_160.jpg",-0.346761199182787,1.0005426358713,1,41,0,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1,503,"4_1","4","1","2022_10_10_09-46-57_40.jpg",0.354273926922801,-0.0492079379361784,9,16,2,26,0,0,7,0,0,0,0,2,33,0,4,0,0,0,0
1,488,"4_1","4","1","2022_10_10_09-46-57_288.jpg",0.258003571239058,0.28550393146254,3,18,8,17,0,0,8,0,0,0,0,0,13,0,28,0,0,0,0
1,513,"4_1","4","1","2022_10_10_09-46-57_472.jpg",-0.195257295564807,-0.253265961277471,14,24,4,0,25,0,9,0,0,0,24,0,0,0,0,0,0,0,0
1,517,"4_1","4","1","2022_10_10_09-46-57_496.jpg",0.32843760639692,-0.329466980750754,12,26,1,5,0,0,5,0,0,0,6,0,42,0,3,0,0,0,0
1,500,"4_1","4","1","2022_10_10_09-46-57_376.jpg",0.548919989317855,-0.485501309842222,14,15,2,0,0,0,7,0,0,0,0,0,60,0,2,0,0,0,0
1,491,"4_1","4","1","2022_10_10_09-46-57_312.jpg",0.340986653503771,-0.29549468148862,10,28,3,4,0,0,6,0,0,0,3,5,40,0,1,0,0,0,0
1,469,"4_1","4","1","2022_10_10_09-46-57_152.jpg",-0.0500363105510139,0.608385268244201,8,19,2,34,0,0,22,0,0,0,0,4,0,0,9,0,0,0,0
1,523,"4_1","4","1","2022_10_10_09-46-57_88.jpg",0.261608856758379,0.123808793799387,12,26,4,26,0,0,8,0,0,0,0,0,20,0,2,0,0,0,0
1,550,"4_2","4","2","2022_10_10_10-10-25_272.jpg",0.723230049349504,-0.576035922278344,2,6,0,0,12,0,6,6,0,0,2,0,52,0,0,2,0,0,0
1,581,"4_2","4","2","2022_10_10_10-10-25_496.jpg",0.604041450023119,0.0756297774393807,6,8,6,0,10,0,2,20,0,0,2,0,20,0,24,0,0,0,0
1,546,"4_2","4","2","2022_10_10_10-10-25_240.jpg",0.920912499998979,-0.712630399695226,2,0,2,2,12,0,0,0,0,0,0,0,74,0,2,0,0,0,0
1,590,"4_2","4","2","2022_10_10_10-10-25_8.jpg",0.568908914077843,-0.479942988639654,8,22,0,0,0,0,2,0,0,0,0,0,56,0,8,0,0,0,0
1,539,"4_2","4","2","2022_10_10_10-10-25_192.jpg",0.632614761444448,-0.921620801474695,2,0,0,0,4,0,0,0,0,0,10,0,82,0,0,2,0,0,0
1,583,"4_2","4","2","2022_10_10_10-10-25_512.jpg",0.800159757182211,-0.443217110152057,0,0,0,0,6,0,6,12,0,0,4,0,60,0,12,0,0,0,0
1,563,"4_2","4","2","2022_10_10_10-10-25_368.jpg",1.01128007480673,-0.187418705272341,0,0,6,0,24,0,0,12,0,0,0,0,34,0,16,0,0,0,2
1,549,"4_2","4","2","2022_10_10_10-10-25_264.jpg",0.831740467357668,-0.524157889555826,0,0,4,0,4,0,8,0,0,0,0,0,58,0,4,0,0,0,0
1,576,"4_2","4","2","2022_10_10_10-10-25_464.jpg",0.861378276031011,-0.74445964226316,0,0,2,0,16,0,0,8,0,0,4,2,64,0,0,0,0,0,0
1,557,"4_2","4","2","2022_10_10_10-10-25_320.jpg",1.08719195004451,-0.639216933858667,0,0,0,0,44,0,2,0,0,0,0,2,46,0,0,0,0,0,2
1,577,"4_2","4","2","2022_10_10_10-10-25_472.jpg",0.779094862750068,-0.771653972945898,0,2,0,0,18,0,2,0,0,0,6,0,70,0,0,2,0,0,0
1,532,"4_2","4","2","2022_10_10_10-10-25_144.jpg",0.964437881667216,-0.415914315199152,2,0,0,0,34,0,6,0,0,0,0,0,46,0,6,4,0,0,2
1,586,"4_2","4","2","2022_10_10_10-10-25_536.jpg",1.01259821495175,-0.919334451039706,0,0,2,0,4,0,0,0,0,0,0,0,92,0,0,0,0,0,0
1,536,"4_2","4","2","2022_10_10_10-10-25_168.jpg",0.70687883311048,0.081614457457024,2,18,4,0,34,0,2,4,0,0,0,0,12,0,12,4,0,0,0
1,530,"4_2","4","2","2022_10_10_10-10-25_128.jpg",0.602455127313393,-0.00880167700672691,2,26,0,4,0,0,2,26,0,0,0,0,26,0,14,0,0,0,0
1,542,"4_2","4","2","2022_10_10_10-10-25_216.jpg",0.685819633160521,-0.512395970558019,12,6,0,4,12,0,2,0,0,0,0,0,56,0,2,0,2,0,0
1,526,"4_2","4","2","2022_10_10_10-10-25_104.jpg",1.03584940965591,-0.528480825313393,4,0,0,0,38,0,0,0,0,0,0,0,52,0,6,0,0,0,0
1,525,"4_2","4","2","2022_10_10_10-10-25_0.jpg",0.412807735750778,-0.00967839944423412,18,10,0,12,0,0,10,0,0,0,0,0,28,0,6,0,0,0,0
1,543,"4_2","4","2","2022_10_10_10-10-25_224.jpg",0.956539198521048,-0.59156534805589,6,0,0,0,24,0,2,0,0,0,0,0,56,0,2,0,0,0,0
1,582,"4_2","4","2","2022_10_10_10-10-25_504.jpg",0.926796553089024,-0.0406987593394554,4,0,2,0,26,0,2,6,0,0,0,0,28,0,26,0,0,0,0
1,571,"4_2","4","2","2022_10_10_10-10-25_424.jpg",0.270191224421959,-0.108729232310247,6,8,0,2,18,0,2,6,0,0,12,0,14,0,24,2,0,0,4
1,554,"4_2","4","2","2022_10_10_10-10-25_304.jpg",1.00341869995131,-0.100954154508443,2,0,2,0,54,0,0,0,0,0,4,0,22,0,14,0,0,0,0
1,578,"4_2","4","2","2022_10_10_10-10-25_48.jpg",0.444410362334933,-0.384504511031236,12,12,4,8,4,0,0,0,0,0,4,0,52,0,4,0,0,0,0
1,566,"4_2","4","2","2022_10_10_10-10-25_392.jpg",0.579494229350351,-0.445707991900141,2,24,0,2,10,0,0,2,0,0,2,0,48,0,8,2,0,0,0
1,593,"4_2","4","2","2022_10_10_10-10-25_96.jpg",0.863732447908809,-0.944309829353205,0,6,0,0,2,0,0,0,0,0,0,0,92,0,0,0,0,0,0
1,567,"4_2","4","2","2022_10_10_10-10-25_40.jpg",0.506439737626797,-0.520348990921337,6,24,4,10,2,0,0,2,0,0,0,0,52,0,0,0,0,0,0
1,584,"4_2","4","2","2022_10_10_10-10-25_520.jpg",0.530735522573904,-0.516624061773447,0,0,4,0,22,0,0,4,0,0,12,2,42,0,12,0,0,2,0
1,541,"4_2","4","2","2022_10_10_10-10-25_208.jpg",0.836458035333891,-0.513319053303718,6,0,0,0,2,0,6,0,0,0,0,0,76,0,10,0,0,0,0
1,544,"4_2","4","2","2022_10_10_10-10-25_232.jpg",0.804859800834971,-0.388253478869171,2,0,12,0,18,0,6,0,0,0,0,2,54,0,6,0,0,0,0
1,585,"4_2","4","2","2022_10_10_10-10-25_528.jpg",0.887537897836278,-0.388054638566067,4,0,2,0,20,0,4,10,0,0,0,0,52,0,8,0,0,0,0
1,588,"4_2","4","2","2022_10_10_10-10-25_64.jpg",0.619172412755179,-0.776398520777197,8,4,2,0,0,0,2,0,0,0,4,0,80,0,0,0,0,0,0
1,562,"4_2","4","2","2022_10_10_10-10-25_360.jpg",0.744831581908196,-0.196043309126835,0,0,2,0,22,0,2,0,0,0,8,0,32,0,24,0,0,0,0
1,527,"4_2","4","2","2022_10_10_10-10-25_112.jpg",0.930327629889394,-0.389564009330452,4,0,0,0,36,0,8,2,0,0,0,0,44,0,4,0,0,0,0
1,547,"4_2","4","2","2022_10_10_10-10-25_248.jpg",0.749396265506668,-0.617248495309668,0,0,10,0,22,0,0,0,0,0,6,0,48,0,4,0,0,2,0
1,553,"4_2","4","2","2022_10_10_10-10-25_296.jpg",0.387345401850701,-0.395718784639814,8,2,2,0,20,0,4,0,0,0,12,6,40,0,6,0,0,0,0
1,569,"4_2","4","2","2022_10_10_10-10-25_408.jpg",0.448091618915219,-0.151823767036027,2,6,18,6,16,0,2,2,0,0,6,0,28,0,12,2,0,0,0
1,555,"4_2","4","2","2022_10_10_10-10-25_312.jpg",0.940919065506822,-0.769809545497663,0,2,0,0,10,0,2,0,0,0,0,0,84,0,2,0,0,0,0
1,572,"4_2","4","2","2022_10_10_10-10-25_432.jpg",0.657588696506703,-0.489448199055372,4,8,0,4,4,0,2,8,0,0,0,0,60,0,6,0,0,0,2
1,592,"4_2","4","2","2022_10_10_10-10-25_88.jpg",0.745507615505435,-0.649556373002469,4,8,0,2,10,0,0,2,0,0,0,0,66,0,2,2,0,0,0
1,528,"4_2","4","2","2022_10_10_10-10-25_112.jpg",0.930327629889394,-0.389564009330452,4,0,0,0,36,0,8,2,0,0,0,0,44,0,4,0,0,0,0
1,575,"4_2","4","2","2022_10_10_10-10-25_456.jpg",1.08036705769429,-0.926925658926806,0,0,0,0,4,0,0,2,0,0,0,0,88,0,0,0,0,0,4
1,573,"4_2","4","2","2022_10_10_10-10-25_440.jpg",0.769517454901772,-0.147861751402475,4,4,2,2,18,0,0,14,0,0,0,4,36,0,16,0,0,0,0
1,540,"4_2","4","2","2022_10_10_10-10-25_200.jpg",0.886421296288999,-0.397606400622404,0,0,0,2,24,0,0,0,0,0,4,0,52,0,18,0,0,0,0
1,580,"4_2","4","2","2022_10_10_10-10-25_488.jpg",1.15687311417014,-0.802745603490335,0,0,0,0,24,0,0,0,0,0,0,0,76,0,0,0,0,0,0
1,537,"4_2","4","2","2022_10_10_10-10-25_176.jpg",0.600087770738789,0.0957762418148839,2,8,14,4,32,0,4,10,0,0,2,0,12,0,8,0,0,0,2
1,529,"4_2","4","2","2022_10_10_10-10-25_120.jpg",0.584134749556737,-0.0992299937850143,12,26,4,0,16,0,0,2,0,0,0,0,26,0,12,2,0,0,0
