Transect_key,Date,Time,Latitude,Longitude,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz
N_6,9/10/2025,9:29:30,47.624908400000002,-122.3714725,35.684082031250000,27.481079101562500,47.624976649024127,-122.3710379,0.824583318,-10.42314816,NEDz,19.639462271063689,0.108459331,1.436773962788092,1.490591329052455,0.120333903,10.423148155212402
N_6,9/10/2025,9:29:31,47.624908400000002,-122.3714725,35.780761718750000,27.570556640625000,47.624977518578525,-122.3710367,0.81024035,-10.40577984,NEDz,19.418776253192320,0.124010892,1.411782427189442,1.439038877850791,0.131731515,10.405779838562012
N_6,9/10/2025,9:29:32,47.624908400000002,-122.3714725,35.884277343750000,27.688842773437500,47.624978449616563,-122.3710351,0.843317728,-10.39726353,NEDz,19.198164118242438,0.140157647,1.469417252669888,1.558547388638157,0.157184903,10.397263526916504
N_6,9/10/2025,9:29:33,47.624910999999997,-122.371469,35.986816406250000,27.812133789062500,47.624979371871213,-122.3710335,0.839282271,-10.37876797,NEDz,19.213446287823199,0.133484366,1.462385775417418,1.543820336246883,0.160358766,10.378767967224119
N_6,9/10/2025,9:29:34,47.624908099999999,-122.3714663,36.081054687500000,27.907104492187500,47.624980219467162,-122.3710322,0.843860435,-10.3478241,NEDz,19.482449728256046,0.108830575,1.470362879530148,1.560544302020752,0.133791958,10.347824096679688
N_6,9/10/2025,9:29:35,47.624908099999999,-122.3714663,36.170410156250000,27.982543945312500,47.624981023146233,-122.3710312,0.830857125,-10.33091831,NEDz,19.536387033795844,0.10555005,1.447705597201463,1.512833811471286,0.11694234,10.330918312072754
N_6,9/10/2025,9:29:36,47.624908699999999,-122.3714666,36.261230468750000,28.064453125000000,47.624981840000352,-122.3710301,0.835754695,-10.33627033,NEDz,19.317772754801467,0.119402921,1.456239240945847,1.530626093528066,0.122300625,10.336270332336426
N_6,9/10/2025,9:29:37,47.624912000000002,-122.3714677,36.362304687500000,28.175781250000000,47.624982749079948,-122.3710286,0.837149735,-10.34744549,NEDz,19.286638144706671,0.138137631,1.458669992709397,1.535702099671244,0.15036605,10.347445487976074
N_6,9/10/2025,9:29:38,47.624913599999999,-122.371468,36.468750000000000,28.296630859375000,47.624983706468122,-122.371027,0.834306199,-10.34891319,NEDz,19.344955256647779,0.142821497,1.453715347264558,1.525296593800626,0.161044195,10.348913192749023
N_6,9/10/2025,9:29:39,47.624914500000003,-122.3714667,36.586914062500000,28.406982421875000,47.624984769256834,-122.3710256,0.831490367,-10.33093166,NEDz,19.417476226837977,0.139870171,1.448808971940078,1.515158911415230,0.161679352,10.330931663513184
N_6,9/10/2025,9:29:40,47.624915799999997,-122.3714661,36.695312500000000,28.497558593750000,47.624985744211742,-122.3710244,0.815634496,-10.31035709,NEDz,19.524252186750921,0.132029193,1.421181319347072,1.458046914456624,0.141259563,10.310357093811035
N_6,9/10/2025,9:29:41,47.624915700000003,-122.3714651,36.791015625000000,28.588623046875000,47.624986604982766,-122.3710232,0.805598066,-10.29882813,NEDz,19.417443809206549,0.129390749,1.403693600665906,1.422136824768574,0.132105347,10.298828125000000
N_6,9/10/2025,9:29:42,47.624922800000000,-122.3714672,36.882324218750000,28.700561523437500,47.624987426228586,-122.3710217,0.812037915,-10.28833866,NEDz,19.624936461164140,0.125950889,1.414914549094716,1.444945155322147,0.144455813,10.288338661193848
N_6,9/10/2025,9:29:43,47.624924999999998,-122.371466,36.969238281250000,28.818603515625000,47.624988207949201,-122.3710201,0.801009588,-10.26985168,NEDz,19.831885361567217,0.123674344,1.395698524447101,1.406060887227857,0.146587742,10.269851684570312
N_6,9/10/2025,9:29:44,47.624925599999997,-122.3714647,37.059570312500000,28.919921875000000,47.624989020411633,-122.3710187,0.810000002,-10.24772549,NEDz,19.872094914841981,0.122400924,1.411363640517896,1.437666330777410,0.135739772,10.247725486755373
N_6,9/10/2025,9:29:45,47.624924999999998,-122.3714648,37.160156250000000,29.015991210937500,47.624989925099541,-122.3710175,0.82588234,-10.22049141,NEDz,19.750243875083029,0.126112489,1.439037410917550,1.494674789137449,0.139092948,10.220491409301758
N_6,9/10/2025,9:29:46,47.624924999999998,-122.3714648,37.268066406250000,29.107299804687500,47.624990895662783,-122.3710163,0.829999983,-10.19752216,NEDz,19.737110069544663,0.123904241,1.446212092132275,1.509664414192287,0.141357211,10.197522163391112
N_6,9/10/2025,9:29:47,47.624932100000002,-122.3714682,37.371093750000000,29.193481445312500,47.624991822309120,-122.3710151,0.839999974,-10.18107796,NEDz,19.477379037417645,0.11988855,1.463636317939465,1.546132134859880,0.134320173,10.181077957153320
N_6,9/10/2025,9:29:48,47.624934400000001,-122.3714659,37.471191406250000,29.279418945312500,47.624992722605342,-122.371014,0.830710883,-10.17703438,NEDz,19.501339114046729,0.127007144,1.447450781170701,1.512140056164944,0.131927233,10.177034378051758
N_6,9/10/2025,9:29:49,47.624934000000003,-122.3714646,37.572265625000000,29.384765625000000,47.624993631684937,-122.3710126,0.846009358,-10.1794529,NEDz,19.408310383688043,0.141829619,1.474107214199185,1.568410651468282,0.145992879,10.179452896118164
N_6,9/10/2025,9:29:50,47.624933599999999,-122.3714642,37.682128906250000,29.486206054687500,47.624994619814935,-122.3710112,0.842602012,-10.17481613,NEDz,19.484150322013999,0.136413736,1.468170172613786,1.555767949584725,0.149532944,10.174816131591797
N_6,9/10/2025,9:29:51,47.624934000000003,-122.3714643,37.792968750000000,29.573364257812500,47.624995616728313,-122.3710101,0.823349272,-10.14893818,NEDz,19.469466288163467,0.119801848,1.434623731427972,1.485509548395205,0.141003629,10.148938179016112
N_6,9/10/2025,9:29:52,47.624933499999997,-122.3714631,37.892578125000000,29.644409179687500,47.624996512632841,-122.3710091,0.816990287,-10.12633514,NEDz,19.455763786344303,0.109855923,1.423543681858844,1.462633569992508,0.122349534,10.126335144042969
N_6,9/10/2025,9:29:53,47.624933599999999,-122.3714627,37.981933593750000,29.733764648437500,47.624997316311912,-122.3710079,0.819285708,-10.120821,NEDz,19.542757104019948,0.120208777,1.427543278767429,1.470951089916842,0.126367716,10.120820999145508
N_6,9/10/2025,9:29:54,47.624931400000001,-122.3714618,38.080078125000000,29.851562500000000,47.624998199041357,-122.3710064,0.819336486,-10.12623692,NEDz,19.774746989902180,0.13924759,1.427631756555888,1.471013503691679,0.153325415,10.126236915588381
N_6,9/10/2025,9:29:55,47.624933100000000,-122.3714628,38.184570312500000,29.959594726562500,47.624999138862776,-122.3710049,0.829478657,-10.11905766,NEDz,19.720050851213944,0.13588147,1.445303720170763,1.507653749778042,0.150298301,10.119057655334473
